group,file,entropy,perplexity,rolling_entropy,sentence_entropy_variance
humanresumes_losing,17847636.txt,7.650354279959048,200.90285834867657,0.026944346709174314,0.885996697157695
humanresumes_losing,17855844.txt,7.953853156215913,247.94101864099054,0.02909218718708625,1.922510333842333
humanresumes_losing,17857644.txt,7.7900054444967815,221.32236644790427,0.033298303225993385,1.478027769422039
humanresumes_losing,17876954.txt,7.99080539586073,254.37364529067716,0.010574909449365292,0.22680827487323926
humanresumes_losing,17880988.txt,7.6013457829346125,194.1927840592303,0.014835290001061496,0.47185298694195105
humanresumes_losing,17911230.txt,7.765551599888403,217.6025420123101,0.02378419568513131,0.8891580826836064
humanresumes_losing,17926546.txt,7.881417079449639,235.7995376754682,0.019014140605189744,0.853934014627719
humanresumes_losing,17963031.txt,7.810308338620821,224.45903182322465,0.031042953429378933,0.8562124127937522
humanresumes_losing,17983957.txt,7.601893784123662,194.2665613214281,0.014072959887479876,0.5724279812613937
humanresumes_losing,18001081.txt,7.442383109204954,173.9324262312483,0.019871328243210615,0.23943071014377446
humanresumes_losing,18024825.txt,7.565617784926729,189.44270619255667,0.03975196856559777,3.3107009869723436
humanresumes_losing,18036030.txt,8.151749522528657,284.3944543230464,0.023340873454920787,0.39758913616044644
humanresumes_losing,18067556.txt,8.47647171348531,356.1822255088556,0.02546840545177578,0.4800660142768661
humanresumes_losing,18079050.txt,7.496477660377207,180.57791639722876,0.037223273907941654,4.61749826489763
humanresumes_losing,18084150.txt,7.754999572917895,216.01677986166428,0.021353945132414492,0.8466131800369486
humanresumes_losing,18129173.txt,7.754960195669433,216.0108839307238,0.030611374287690077,1.839750428836883
humanresumes_losing,18132924.txt,8.216764339314517,297.5038110397732,0.034402780228199245,1.381924698922736
humanresumes_losing,18155310.txt,8.241117795654123,302.5684596383476,0.015331912013159353,0.7365025691593406
humanresumes_losing,18171955.txt,7.623207544174259,197.157877432314,0.01719199407883207,0.5567944604818175
humanresumes_losing,18172739.txt,7.223397327400583,149.43738737399215,0.029010050374484526,1.1096189044478166
humanresumes_losing,18176523.txt,7.698140932006913,207.6688373043659,0.015296715666920362,1.1950671368053742
humanresumes_losing,18187364.txt,7.841158697484507,229.31051447626976,0.0224333632208056,0.5367319634645176
humanresumes_losing,18208580.txt,7.77268398530092,218.6809875103701,0.011199322456234173,0.970101484079959
humanresumes_losing,18227306.txt,7.752148165542046,215.59025621992146,0.02745227008196646,0.4847927933838893
humanresumes_losing,18236085.txt,7.502972931851217,181.392743392197,0.034638689930744856,0.5549991520948951
humanresumes_losing,18242317.txt,7.665730879520979,203.05558231494172,0.04056778938805966,1.522889834347657
humanresumes_losing,18268860.txt,7.55853687534005,188.51517814325697,0.023055780034659624,1.1504522714316487
humanresumes_losing,18278509.txt,6.97113018958236,125.4640465964859,0.051526252676001576,1.0363658865880883
humanresumes_losing,18293620.txt,7.69090891383473,206.6304288181097,0.025656968459811316,1.3674818245539362
humanresumes_losing,18297650.txt,8.274464685413996,309.64357171831983,0.020766635374923827,1.0739186328240766
humanresumes_losing,18301617.txt,7.500152099388144,181.03842136277024,0.031999267088288236,1.117354020633989
humanresumes_losing,18311419.txt,7.698170461869344,207.67308802595593,0.007931393439188127,0.34111680882348616
humanresumes_losing,18316239.txt,7.948270365884693,246.9834164365858,0.02699849055590938,0.37418651672330094
humanresumes_losing,18328743.txt,6.7773461169086495,109.69440383376794,0.041076060993226096,1.9872653064771637
humanresumes_losing,18354623.txt,7.894274216124346,237.91034843846165,0.01321648342626069,0.5637241752507195
humanresumes_losing,18365443.txt,7.8528687867257565,231.17935985422727,0.02539991661949772,0.556696674382546
humanresumes_losing,18365791.txt,6.857783771009042,115.98414326423801,0.005469515842658274,0.4130872079364882
humanresumes_losing,18368613.txt,6.899875650693405,119.4179295585923,0.02591516932896951,2.0910442473829765
humanresumes_losing,18422164.txt,7.898888769408618,238.67253836363986,0.020747391886777437,2.162357236667571
humanresumes_losing,18436190.txt,7.731844794454523,212.57745579354477,0.016567703409385817,1.4297631977284955
humanresumes_losing,18442517.txt,8.112117285967106,276.68819577235934,0.023892565265069627,2.627532643151565
humanresumes_losing,18448085.txt,7.33984971585788,161.999967769815,0.0170393403488186,2.1244780775051084
humanresumes_losing,18457785.txt,7.6431627151376444,199.9038871037272,0.05317456649375494,0.5517134362549309
humanresumes_losing,18460045.txt,6.323656932407701,80.0959245718211,0.025328028669465617,1.4467916704875194
humanresumes_losing,18472240.txt,6.15381540829354,71.20049708646373,0.00860976623224317,0.5757969927064119
humanresumes_losing,18480859.txt,7.214960860869229,148.56607051105095,0.028855265956739914,0.473544255134506
humanresumes_losing,18484846.txt,7.852834990103459,231.1739443022413,0.02091017477727459,1.55133844625912
humanresumes_losing,18501746.txt,7.052582097816455,132.751292546178,0.006883093185844273,0.07306875345980636
humanresumes_losing,18509268.txt,7.379418958318832,166.5046846614194,0.01756356171288598,1.8328495252800712
humanresumes_losing,18525641.txt,7.631387985846747,198.27898738589982,0.01511643042049796,1.6414752896528988
humanresumes_losing,18569929.txt,7.469513370207391,177.23421965674328,0.02162151253213373,1.0277114617520087
humanresumes_losing,18589927.txt,7.265005813823726,153.81003416732764,0.0197094246620448,0.6916934167921569
humanresumes_losing,18635654.txt,7.233139246675001,150.44989052573064,0.023389940681126473,1.1933741346801892
humanresumes_losing,18645964.txt,7.536403619846815,185.64512490160016,0.015066039925619988,1.056671768904383
humanresumes_losing,18669563.txt,7.395863002055364,168.41338595318214,0.02782385177980179,0.7073596476631132
humanresumes_losing,18725071.txt,7.402350561396958,169.1724182451579,0.04152667291508507,1.0316720156879027
humanresumes_losing,18731098.txt,8.18935404205837,291.9047834044584,0.0202181053654611,1.634408801120277
humanresumes_losing,18752129.txt,8.145773087227322,283.21877312131267,0.039331150313428785,1.7793375909087359
humanresumes_losing,18757174.txt,7.028415330913209,130.54608033186287,0.013833975053899935,1.9327602889499587
humanresumes_losing,18795567.txt,7.867201800255511,233.4875476916508,0.012417282951990448,2.3369948912308507
humanresumes_losing,18824120.txt,7.495201880726635,180.41830137620792,0.02332293475966719,0.9082511779067814
humanresumes_losing,18827609.txt,7.7120482050399675,209.6804006256193,0.006638386930193353,3.382780745461184
humanresumes_losing,18856440.txt,8.293868066997872,313.8362228561563,0.01913470478764576,0.6932547428831765
humanresumes_losing,18882984.txt,7.495376679273427,180.4401623839739,0.03196150679394778,0.9412968271002663
humanresumes_losing,18885231.txt,6.920474496409846,121.13521309856229,0.015369621781826933,0.7840194769937775
humanresumes_losing,18885767.txt,7.652720752205683,201.2326724579276,0.025256348793962272,2.154855872907941
humanresumes_losing,18900722.txt,7.749695750534865,215.2240889839056,0.03614685485871036,0.9119569954797098
humanresumes_losing,18932512.txt,7.598416567539755,193.7988994232919,0.021105542501823785,0.6863880373907499
humanresumes_losing,18937778.txt,7.834834334011827,228.30748270964227,0.016339482002762987,2.57158340027482
humanresumes_losing,18975686.txt,7.35482219294732,163.6899789502671,0.027811190067104148,0.8671047753334239
humanresumes_losing,18979238.txt,7.683569364243531,205.58188905809482,0.04894426458828305,1.2818239308018904
humanresumes_losing,19007667.txt,6.268230321741496,77.07709653350807,0.034254423579075086,1.430934009912448
humanresumes_losing,19053815.txt,8.025399086128097,260.54686509762945,0.03919568389691222,0.9272752471880374
humanresumes_losing,19063156.txt,7.823076151146967,226.45430428272502,0.015425472465298105,0.6761934451774433
humanresumes_losing,19070271.txt,7.612476571231221,195.69682929928203,0.10571228987361665,1.3350343778314648
humanresumes_losing,19090468.txt,7.537578115587681,185.79631983828787,0.030627598053114474,2.7908549143036994
humanresumes_losing,19124258.txt,7.410688398132852,170.15295522951635,0.02999588397913423,0.6631373535102556
humanresumes_losing,19147603.txt,7.508296800138862,182.0633599021269,0.025932809947064962,0.7425466610090191
humanresumes_losing,19149865.txt,7.821512949499109,226.20906740339134,0.018357212276502943,0.46564980419585456
humanresumes_losing,19156751.txt,7.916219228939147,241.55689592415692,0.013670029442583475,0.5899108995589513
humanresumes_losing,19161572.txt,6.384635486618144,83.55391285600547,0.019421225176864117,0.6781745692979809
humanresumes_losing,19164410.txt,7.447686719834177,174.57301034771592,0.0248967532023605,2.5577330943292163
humanresumes_losing,19176318.txt,8.01392565760981,258.48301215555654,0.024790286509504066,0.7422883640556079
humanresumes_losing,19195747.txt,7.98517804210042,253.38337199769592,0.022158340108029324,0.49674414051430454
humanresumes_losing,19201175.txt,7.239943353251327,151.16112527529296,0.014917028983136562,0.6840883308099537
humanresumes_losing,19234823.txt,7.7577731392732225,216.43246934716817,0.031116219954322913,0.6226057807468975
humanresumes_losing,19243556.txt,7.596406016817748,193.5290079162,0.03718203153208158,0.7653587586923323
humanresumes_losing,19268120.txt,8.021453575538395,259.83528989796633,0.02263582046670066,0.9225095727247484
humanresumes_losing,19285236.txt,7.835759128914798,228.453879055647,0.0066954981005218055,0.6231499608407832
humanresumes_losing,19302310.txt,7.800368824378684,222.91792579354157,0.009727661047874278,0.9411972092293429
humanresumes_losing,19336728.txt,7.006208551070506,128.55202723375032,0.010913020058858228,0.9096215429979218
humanresumes_losing,19362586.txt,7.594479885312274,193.2708011688249,0.018242408933371593,1.642791683191505
humanresumes_losing,19364677.txt,7.479045377327545,178.4090979948378,0.028304521196079707,3.0588052444491516
humanresumes_losing,19374660.txt,7.592618003080112,193.02153479009203,0.024504933453871728,0.3484883948377785
humanresumes_losing,19396040.txt,7.809526154659803,224.33737016610013,0.035685861553402524,0.716864254712708
humanresumes_losing,19402977.txt,7.029317850781819,130.6277727814896,0.014414407323012692,0.7440835379700809
humanresumes_losing,19405513.txt,7.800932514483604,223.0050413494328,0.03057075138053009,1.022090772498809
humanresumes_losing,19437318.txt,6.959424107684112,124.45014557529271,0.012680936021059014,1.4799666789557644
humanresumes_losing,19444529.txt,7.6666821234676075,203.18951157977673,0.01677055157257392,2.3353180649053096
humanresumes_losing,19446337.txt,7.800879080145838,222.99678187276302,0.050628110551820794,4.3867834360153495
humanresumes_losing,19464810.txt,7.900819915389559,238.99223179754551,0.02017559115649177,0.3886695077714587
humanresumes_losing,19471144.txt,7.958206523886757,248.69031669004806,0.025629432739955875,0.7226798182092524
humanresumes_losing,19473948.txt,7.780506091333124,219.8698676231655,0.023447107588500275,0.46018169208343923
humanresumes_losing,19503224.txt,8.058652347904564,266.62206108116254,0.029318906790929113,3.6171546775160524
humanresumes_losing,19506295.txt,7.708239230707787,209.12753681449624,0.029394392293864795,0.7541620374617831
humanresumes_losing,19508520.txt,7.508450261983113,182.08272731120644,0.026750717252172772,0.8034534191780295
humanresumes_losing,19532392.txt,7.617113552216044,196.3268324005889,0.03253765869214314,0.866245950857616
humanresumes_losing,19545827.txt,7.749597531381218,215.2094369557899,0.031321274749844676,1.2118397071724218
humanresumes_losing,19556300.txt,7.13596505835732,140.64993330924253,0.016579412879367126,0.8077603708048684
humanresumes_losing,19557384.txt,7.7516737573553405,215.51937431818365,0.03033655335179358,0.6074630567212993
humanresumes_losing,19558834.txt,7.467162203117941,176.94561542505127,0.022908856196468565,2.786534268605974
humanresumes_losing,19599699.txt,6.9814257631379935,126.36260406303515,0.039633348824327494,0.8759725512276135
humanresumes_losing,19616406.txt,8.131761369309936,280.4814150112963,0.027593253844968642,1.3316059409188683
humanresumes_losing,19717385.txt,8.15477954647598,284.99238218265003,0.04545314162594208,1.7809650053096622
humanresumes_losing,19774173.txt,6.895650714776241,119.0687254351329,0.030505592098940267,4.195553608303133
humanresumes_losing,19786924.txt,7.545323210360744,186.79644782261863,0.05871081823997671,0.9299644661574388
humanresumes_losing,19818707.txt,7.501999045009656,181.27033609972878,0.038066838770049266,1.4330657517231302
humanresumes_losing,19831366.txt,6.419065281637717,85.57190372840923,0.012160067847490628,0.4150451724204379
humanresumes_losing,19850482.txt,7.870146218204661,233.96456253781142,0.031162867763595434,4.480958545037911
humanresumes_losing,19851252.txt,6.387369469273088,83.7124020217039,0.008858195255098868,1.1255083688652336
humanresumes_losing,19861776.txt,8.37537448987868,332.0771142533827,0.013561018815982241,2.3625151053459117
humanresumes_losing,19926135.txt,7.732296889832207,212.64408133962615,0.0405440534414277,0.40653749795231015
humanresumes_losing,19929506.txt,7.383999658001479,167.03419370783925,0.02885668323747587,0.5346656418230258
humanresumes_losing,19936735.txt,6.575565349958962,95.37672566477647,0.020070833122521246,1.2070601535559569
humanresumes_losing,19938081.txt,7.892945830767104,237.69138936470227,0.013770719483228836,0.4602270923793789
humanresumes_losing,20006992.txt,8.020323370928656,259.63181512677744,0.03998675453097608,1.691473183267948
humanresumes_losing,20026169.txt,8.038406177118139,262.9065321285288,0.048501964011623655,1.1475170958510408
