file,group,entropy,perplexity,rolling_entropy,sentence_entropy_variance,lexical_density,pattern_regularity,repetition,sentence_evenness,tonal_stability
12587973.txt,Human,7.744321017368443,214.42376741650543,0.013067080344532786,0.5573849617356538,0.41237113402061853,0.08862629246676514,0.5066273932253313,1.0312129488625044,0.940747680215541
12613221.txt,Human,7.162322162077883,143.24313237449238,0.018256581809263667,1.3146275378138828,0.4053398058252427,0.15853658536585366,0.4733009708737864,0.9949127519762692,0.9926682595687896
12632728.txt,Human,0,1,0,0,0.0,0,0,0.0,1.0
12674256.txt,Human,7.975362799800205,251.66535247765398,0.018306720610969104,6.604920251076332,0.4380704041720991,0.047058823529411764,0.5384615384615384,1.3889073630570978,0.9942403686352649
12674307.txt,Human,7.255787374217395,152.83036199990778,0.010579872493080152,4.626309817194942,0.46766169154228854,0.015,0.5771144278606966,1.3648474919758966,0.8797054094287521
12693146.txt,Human,7.741706554814035,214.03553897101924,0.01585441655413909,0.8732071766540823,0.297153024911032,0.38324420677361853,0.37544483985765126,0.5619587984637282,0.9566774786723634
12695537.txt,Human,7.957323349187364,248.53812251485368,0.03050085076569713,0.7082522005062437,0.4689189189189189,0.06233062330623306,0.5297297297297298,0.9019269494932626,0.982469898011358
12696104.txt,Human,5.439548526341971,43.39775555961958,0.043250839807321695,1.5001659772024125,0.41346153846153844,0.3235294117647059,0.5,0.9451080185178129,0.9822992694111403
12717345.txt,Human,7.515831882717138,183.01675006597458,0.012295888490963587,1.0608839605433034,0.3948948948948949,0.12349397590361445,0.46096096096096095,0.8839098437777704,0.9749403466150901
12780508.txt,Human,7.903165350220225,239.38108500642687,0.015798286977394663,0.5838436444931674,0.3440082644628099,0.061076604554865424,0.4318181818181818,0.7468400407349053,0.9839974666007395
12786012.txt,Human,7.562048469954333,188.97459276465307,0.021307807036485424,0.5231232673250544,0.3996710526315789,0.08250825082508251,0.48026315789473684,0.7954678291200072,0.9829887703751253
12791244.txt,Human,7.585259684577089,192.0395545669801,0.023408686147388277,0.608162198487847,0.464354527938343,0.07543520309477757,0.5375722543352601,0.9431999500172851,0.9476350495980305
12802330.txt,Human,7.697508811905383,207.57786666364362,0.021300112228559685,0.5155416112390038,0.3572311495673671,0.03965303593556382,0.4363411619283066,0.9606249243023058,0.9842180018246123
12839152.txt,Human,7.722388537135252,211.18865672551624,0.02314446907398287,0.36608376054439806,0.33836206896551724,0.3174946004319654,0.41810344827586204,0.6324279371672596,0.9752090900333302
12920612.txt,Human,7.818738688300171,225.77449182470417,0.019610785334232463,1.9770356326442164,0.38814993954050786,0.052121212121212124,0.4655380894800484,0.8046088509219518,0.9524491985277064
12938200.txt,Human,7.794282387185482,221.97946135326947,0.028288767303532,1.2611982682919207,0.4465592972181552,0.07342143906020558,0.5285505124450952,0.7202046214119855,0.9530409442831568
12955994.txt,Human,7.967075044484457,250.2237717207596,0.02448584484893024,0.5215687022620801,0.3731481481481482,0.04359925788497217,0.42777777777777776,1.164618798879187,0.9648601013662729
13014900.txt,Human,8.499557720511495,361.92770067233107,0.021575038591790902,1.1594498217085842,0.36091205211726385,0.10176125244618395,0.44234527687296415,0.8477830075880478,0.9693599841632151
13037145.txt,Human,7.055317259497149,133.00321041331034,0.02367095189551412,1.0850766517244852,0.5088757396449705,0.06547619047619048,0.5680473372781065,0.8785338439274538,0.9805069904642181
13087952.txt,Human,7.508111770149143,182.04001122447343,0.010554333444580441,0.739469589908209,0.3602693602693603,0.5287162162162162,0.4225589225589226,0.6019555607474748,0.9381900942206212
13115648.txt,Human,7.780952528947065,219.93791621641572,0.01960271868348375,0.5590251394260559,0.46129541864139023,0.03486529318541997,0.5545023696682464,0.814326029053176,0.9645813778506404
13129275.txt,Human,7.531288716922001,184.98810766448457,0.017572160020749635,2.076834395992008,0.4095826893353941,0.05581395348837209,0.47449768160741884,0.9179507499352588,0.9961185031044307
13264796.txt,Human,8.256736383904542,305.8618548049478,0.02565710219033095,3.5319192183641785,0.19943932719263116,0.8364729458917836,0.24028834601521826,1.9257312568949538,0.9842896717253251
13294301.txt,Human,7.250914555065188,152.31503586264336,0.009161474439273993,0.3189026672820585,0.30564784053156147,0.8366666666666667,0.3588039867109635,0.6391313392224504,0.9270337881601303
13296856.txt,Human,7.385017285827245,167.15205548819873,0.01845178368934451,4.456785191007378,0.40852575488454707,0.062388591800356503,0.49023090586145646,1.6121038287606415,0.8267308620523972
13313917.txt,Human,7.82643192826722,226.98166083003224,0.009478326801183719,0.6476507707054893,0.4481751824817518,0.0527086383601757,0.5109489051094891,0.7582712936038328,0.9738341329133051
13342150.txt,Human,7.955451698359061,248.2158957403183,0.01811992249522969,0.48805203225002713,0.48342541436464087,0.04155124653739612,0.5607734806629834,0.7990529372993894,0.9501630699770233
13348915.txt,Human,7.391272519586878,167.87836640736458,0.022286792715193838,0.4490605587180635,0.37936267071320184,0.3592085235920852,0.4324734446130501,0.7881009846884559,0.9708849480982034
13385306.txt,Human,7.442853869037676,173.98919066034554,0.0226708435601238,1.0927998131128638,0.3192090395480226,0.06382978723404255,0.39745403111739747,0.8778883818215149,0.984558479151139
13386301.txt,Human,7.646100195865594,200.31132735965343,0.016692096630302706,5.013586906875344,0.30182232346241455,0.2557077625570776,0.37699316628701596,1.6519766751714837,0.9848282818197797
13393401.txt,Human,7.64093758711615,199.59580474484392,0.02093610052902697,0.8888084969835478,0.36351875808538164,0.05714285714285714,0.4494818652849741,0.590798944996957,0.9652726840369525
13405229.txt,Human,7.797897892010799,222.5364566154925,0.024650435585660026,0.8159498345324935,0.2998921251348436,0.7885652642934197,0.3401506996770721,1.172315281919741,0.9521559038681993
13518263.txt,Human,6.893439953219141,118.8864062548475,0.021782024869489467,0.3145337633052215,0.4411764705882353,0.17105263157894737,0.5359477124183006,0.46711739735041846,0.9447217127346288
13520837.txt,Human,7.935415747109523,244.79253396888302,0.019453814466378526,1.3992954144709209,0.4149326805385557,0.05889570552147239,0.49571603427172584,1.3552365843333865,0.9458418690661057
13565152.txt,Human,8.28300313216018,311.4816000510915,0.031126959982754936,0.6354685691559735,0.32509505703422054,0.1548223350253807,0.3960709759188847,0.7385477084806684,0.9747833566813083
13569152.txt,Human,7.746796811080872,214.79205369332496,0.045854445731062246,1.4187871898047903,0.4304932735426009,0.0704647676161919,0.515695067264574,0.8336343219774158,0.9781873710158694
13727873.txt,Human,8.327720633018597,321.2874088678987,0.016283666207445344,0.5397850275050077,0.3167701863354037,0.11264685556323428,0.40924775707384403,1.628676786837561,0.9665107597494924
13764840.txt,Human,6.938977408168605,122.69880671448146,0.013548262205123422,3.372141580030138,0.5255474452554745,0.022058823529411766,0.6204379562043796,1.9200254379430897,0.8653433179643145
13807808.txt,Human,7.019137933320917,129.7092838847632,0.05576340220106988,3.32137928438608,0.4919614147909968,0.08737864077669903,0.5819935691318328,1.0736213832062267,0.9339944825517577
13809698.txt,Human,7.459735013927027,176.03701626786167,0.022662053445877878,0.7190646858415367,0.3793103448275862,0.25951557093425603,0.45689655172413796,0.8844399316638227,0.9798975094673508
13812481.txt,Human,7.39957646232372,168.84743609398888,0.019152163610244362,0.8056625294503243,0.3412816691505216,0.4947683109118087,0.4247391952309985,2.688710223784947,0.9389810282796097
13836471.txt,Human,7.011392876502147,129.01481002219742,0.03282583055934688,1.1033665694601344,0.29797979797979796,0.16554054054054054,0.3451178451178451,1.0311665428973944,0.9941788469938246
13888506.txt,Human,7.556562236955987,188.25733108564978,0.008002982916310401,1.3435981925612137,0.5163398692810458,0.045951859956236324,0.5947712418300654,0.8805963310094512,0.9752946055988567
13907230.txt,Human,7.0627649335856075,133.69159274903032,0.010234582745454631,2.9505156309928373,0.5686274509803921,0.06324110671936758,0.6705882352941176,1.3474055551703081,0.9860570919774765
13909762.txt,Human,8.140868598011199,282.25759629384015,0.045684290184263135,0.657983166459065,0.38827098078867545,0.057750759878419454,0.4752275025278059,1.0228412084067664,0.9787675051001521
13915715.txt,Human,7.59692017882683,193.59799200095074,0.06827656485561583,0.7085737350407246,0.49242424242424243,0.1482889733840304,0.5246212121212122,0.7577403545939098,0.9744562067886007
13982572.txt,Human,7.848744252495448,230.51938289528889,0.012895294450362882,0.926101756718816,0.4802065404475043,0.027633851468048358,0.5645438898450946,1.258199957073161,0.9410301156971064
13998435.txt,Human,7.643006177663503,199.8821980072359,0.04863756838096076,0.6905970460129058,0.3517647058823529,0.37028301886792453,0.40352941176470586,0.7963077176669933,0.9788759237257474
14062078.txt,Human,7.979641234539092,252.41279522075024,0.0325328913950811,1.1736680635136252,0.38269030239833157,0.05329153605015674,0.46715328467153283,1.0058495788283572,0.9785037710017761
14070138.txt,Human,7.809470547106232,224.328723424022,0.014170727436931646,0.7099422858892477,0.33120340788072417,0.28068303094983993,0.4036208732694356,1.0619399326234806,0.9275638619976354
14128006.txt,Human,7.494311725264809,180.30701604138983,0.02015297879901938,5.497669004012135,0.4107424960505529,0.06497622820919176,0.47235387045813587,1.033793313462962,0.9610151696501437
14241621.txt,Human,7.657254956056675,201.8661156045699,0.015472271108146437,0.5679562100215054,0.3691931540342298,0.09681372549019608,0.44987775061124696,0.6023558740810442,0.9598811498724816
14248724.txt,Human,6.8997000593893105,119.40339601312277,0.01274808250584648,0.9259124828543289,0.43373493975903615,0.07272727272727272,0.5421686746987951,0.857901365857895,0.9601980504524055
14256329.txt,Human,7.548447974026744,187.2014726626238,0.029230139241730565,1.1739231530111347,0.3604135893648449,0.07566765578635015,0.44822485207100593,1.0303624974298027,0.964317090029773
14267489.txt,Human,8.148114175910964,283.6787307014475,0.03975112686825577,1.9701473644130962,0.4499411071849234,0.03778040141676505,0.5335689045936396,1.0148248347076463,0.9703368473501898
14278888.txt,Human,7.825547056624024,226.84248515748493,0.030924407135959415,0.7152177100683382,0.4471428571428571,0.09742120343839542,0.5128571428571429,0.7898722190639317,0.9810284515311105
14364597.txt,Human,7.390630253627194,167.80364613722276,0.042515656479737686,0.541535141832847,0.3910149750415973,0.22370617696160267,0.46256239600665555,0.670570734074715,0.9780069375185876
14381464.txt,Human,6.213931872830543,74.23007250156132,0.007869619582527,1.3090511220242838,0.5304347826086957,0.05309734513274336,0.7391304347826086,0.7275304578557179,0.9431213964903309
14391434.txt,Human,7.987263333165619,253.74988058973975,0.02732102896430471,1.2434372009497834,0.4135514018691589,0.04918032786885246,0.4941588785046729,0.9698076181019976,0.9762585941666143
14408510.txt,Human,7.733756024097581,212.8592572537492,0.015941434734253267,0.4782820715626983,0.41734860883797054,0.0755336617405583,0.5008183306055647,0.7048422428767583,0.9775950678167646
14445309.txt,Human,7.40962935064176,170.02809589946855,0.03230287679908034,12.082265426081216,0.4042207792207792,0.11074918566775244,0.4512987012987013,1.2093120761075131,0.9981287246010898
14449423.txt,Human,7.979258114029655,252.3457736557509,0.02597635452450873,0.8557322218941756,0.37098445595854923,0.08307372793354102,0.45181347150259066,0.8322743761132686,0.9469237623606857
14517953.txt,Human,7.832871999598034,227.99715303965868,0.03491708025587225,0.6775788166404741,0.4642313546423135,0.08854961832061069,0.5205479452054794,0.8926574784215027,0.9326317413127185
14528265.txt,Human,7.012259462498672,129.09232883909067,0.11110689843854563,0.8381117267613352,0.4934210526315789,0.1456953642384106,0.5657894736842105,1.5345781880419609,0.9830706998042992
14536764.txt,Human,7.816101322579975,225.3621344282581,0.013085986250345589,0.8799127462392199,0.4414814814814815,0.06240713224368499,0.5348148148148149,0.6175122442042039,0.9812701734983699
14554542.txt,Human,7.904838696504782,239.6588982876865,0.04520046063898469,1.9041047955171948,0.2680546519193234,0.14332247557003258,0.3240078074170462,1.4473518931690645,0.9919178706894776
14589288.txt,Human,7.15215867758997,142.23756067934227,0.020119748612220774,1.0008786282933075,0.47058823529411764,0.07407407407407407,0.5828220858895705,0.8134127226954865,0.989383638051343
14667957.txt,Human,7.730405036295917,212.36541690112932,0.052276645538574806,0.48515197493843143,0.31666666666666665,0.1440501043841336,0.3927083333333333,1.0112493072920783,0.9812344997268576
14708590.txt,Human,7.637371772111819,199.10308600567836,0.030504982990813775,1.1942017549766841,0.38439306358381503,0.11014492753623188,0.4682080924855491,0.9134501255837116,0.9739930749762316
14726000.txt,Human,7.736257414391174,213.22863949737732,0.023222097143631458,1.516925828636552,0.3803680981595092,0.26615384615384613,0.4677914110429448,0.7872725242996613,0.9943463267996587
14743911.txt,Human,7.318353212668287,159.60402367638594,0.04338240382546398,0.4082607272714062,0.26040268456375837,0.6123822341857336,0.3087248322147651,0.6302931002871739,0.997097175518751
14771530.txt,Human,7.096931158527165,136.8954948137863,0.015477100542409602,1.0740628019858491,0.5047923322683706,0.07717041800643087,0.6198083067092651,1.0626614417610816,0.9532687143004731
14825300.txt,Human,7.875026762507463,234.75738985329872,0.016071940214679826,1.9662876910076643,0.37527593818984545,0.1006637168141593,0.47019867549668876,1.1659884151531354,0.98064679916084
14874322.txt,Human,6.763481178276538,108.64524153735974,0.031997412925544866,0.1004833761641595,0.20402298850574713,0.8818443804034583,0.23994252873563218,0.2518023250512007,0.9781021405142001
14886205.txt,Human,8.003910314340144,256.6948095688344,0.02192928693057314,1.0103592794801814,0.4544138929088278,0.09869375907111756,0.5296671490593343,1.0400013596988045,0.9829691256392333
14910300.txt,Human,7.677638176365755,204.73843862097976,0.06002740146200451,1.0980974699004986,0.41029641185647425,0.11737089201877934,0.46957878315132606,0.9665343263760418,0.9568481793772123
14937492.txt,Human,7.863332275243504,232.86213807961525,0.0193451908326516,1.3898458791989434,0.39241917502787066,0.09273743016759776,0.4760312151616499,0.869075357420748,0.9827169913065643
14945250.txt,Human,7.877768987943583,235.20403302572254,0.027560000127521616,1.1320834603033643,0.3349236641221374,0.06500956022944551,0.42366412213740456,0.5291995166726314,0.9597740909733601
14990354.txt,Human,7.717608880025102,210.4901451956407,0.017778861106719317,1.901883342891499,0.45563139931740615,0.03595890410958904,0.5358361774744027,1.0397737730133525,0.9845937083808105
15119529.txt,Human,7.5495919449306745,187.34997110446366,0.010314018136443847,0.8771405026690252,0.2736954206602769,0.7588046958377801,0.3226837060702875,0.7122660319127192,0.9781936714866978
15139979.txt,Human,8.505070171307336,363.31324996664097,0.11535158253378056,0.5720765943550339,0.3397243858597963,0.16676664667066587,0.42180946674655484,1.4456630279775406,0.965630008157753
15180322.txt,Human,7.900533558123975,238.9447994791866,0.019787680559038116,0.5159818643380083,0.35958254269449713,0.34790874524714827,0.4240986717267552,0.7387934652364686,0.9727060508353973
15224503.txt,Human,7.707347587135627,208.99832751632482,0.027201655424993417,1.8001093279615175,0.3832658569500675,0.07036535859269283,0.44804318488529016,1.4143895118038443,0.9862738564174228
15297298.txt,Human,7.932644029589451,244.32268802960542,0.009907202329966043,1.5265798924470941,0.4172461752433936,0.03626220362622036,0.49235048678720444,0.6138196544974964,0.9765565128787326
15306049.txt,Human,6.772950067748468,109.36066175220617,0.011536458522790454,0.6552952138013538,0.56,0.08071748878923767,0.6444444444444445,0.59113259299789,0.9914246196403872
15313140.txt,Human,7.80674242896762,223.90492146383318,0.020102858745153197,0.32221318124790665,0.42424242424242425,0.2402315484804631,0.4935064935064935,0.6615667221513777,0.9836836454635048
15353911.txt,Human,6.990894322687713,127.19466260377683,0.00240397256535539,1.197357883479527,0.5944700460829493,0.046511627906976744,0.7050691244239631,0.8593409537449103,0.9603479203322804
