file,lexical_density,pattern_regularity,repetition,sentence_evenness,tonal_stability
12938200.txt,0.4465592972181552,0.07342143906020558,0.5285505124450952,0.7202046214119855,0.9530409442831568
12955994.txt,0.3731481481481482,0.04359925788497217,0.42777777777777776,1.164618798879187,0.9648601013662729
13014900.txt,0.36091205211726385,0.10176125244618395,0.44234527687296415,0.8477830075880478,0.9693599841632151
13037145.txt,0.5088757396449705,0.06547619047619048,0.5680473372781065,0.8785338439274538,0.9805069904642181
13087952.txt,0.3602693602693603,0.5287162162162162,0.4225589225589226,0.6019555607474748,0.9381900942206212
13342150.txt,0.48342541436464087,0.04155124653739612,0.5607734806629834,0.7990529372993894,0.9501630699770233
13348915.txt,0.37936267071320184,0.3592085235920852,0.4324734446130501,0.7881009846884559,0.9708849480982034
13385306.txt,0.3192090395480226,0.06382978723404255,0.39745403111739747,0.8778883818215149,0.984558479151139
13386301.txt,0.30182232346241455,0.2557077625570776,0.37699316628701596,1.6519766751714837,0.9848282818197797
13405229.txt,0.2998921251348436,0.7885652642934197,0.3401506996770721,1.172315281919741,0.9521559038681993
13518263.txt,0.4411764705882353,0.17105263157894737,0.5359477124183006,0.46711739735041846,0.9447217127346288
13565152.txt,0.32509505703422054,0.1548223350253807,0.3960709759188847,0.7385477084806684,0.9747833566813083
13727873.txt,0.3167701863354037,0.11264685556323428,0.40924775707384403,1.628676786837561,0.9665107597494924
13809698.txt,0.3793103448275862,0.25951557093425603,0.45689655172413796,0.8844399316638227,0.9798975094673508
13836471.txt,0.29797979797979796,0.16554054054054054,0.3451178451178451,1.0311665428973944,0.9941788469938246
13888506.txt,0.5163398692810458,0.045951859956236324,0.5947712418300654,0.8805963310094512,0.9752946055988567
13909762.txt,0.38827098078867545,0.057750759878419454,0.4752275025278059,1.0228412084067664,0.9787675051001521
13982572.txt,0.4802065404475043,0.027633851468048358,0.5645438898450946,1.258199957073161,0.9410301156971064
13998435.txt,0.3517647058823529,0.37028301886792453,0.40352941176470586,0.7963077176669933,0.9788759237257474
14241621.txt,0.3691931540342298,0.09681372549019608,0.44987775061124696,0.6023558740810442,0.9598811498724816
14256329.txt,0.3604135893648449,0.07566765578635015,0.44822485207100593,1.0303624974298027,0.964317090029773
14267489.txt,0.4499411071849234,0.03778040141676505,0.5335689045936396,1.0148248347076463,0.9703368473501898
14364597.txt,0.3910149750415973,0.22370617696160267,0.46256239600665555,0.670570734074715,0.9780069375185876
14391434.txt,0.4135514018691589,0.04918032786885246,0.4941588785046729,0.9698076181019976,0.9762585941666143
14408510.txt,0.41734860883797054,0.0755336617405583,0.5008183306055647,0.7048422428767583,0.9775950678167646
14445309.txt,0.4042207792207792,0.11074918566775244,0.4512987012987013,1.2093120761075131,0.9981287246010898
14536764.txt,0.4414814814814815,0.06240713224368499,0.5348148148148149,0.6175122442042039,0.9812701734983699
14589288.txt,0.47058823529411764,0.07407407407407407,0.5828220858895705,0.8134127226954865,0.989383638051343
14825300.txt,0.37527593818984545,0.1006637168141593,0.47019867549668876,1.1659884151531354,0.98064679916084
14937492.txt,0.39241917502787066,0.09273743016759776,0.4760312151616499,0.869075357420748,0.9827169913065643
14945250.txt,0.3349236641221374,0.06500956022944551,0.42366412213740456,0.5291995166726314,0.9597740909733601
14990354.txt,0.45563139931740615,0.03595890410958904,0.5358361774744027,1.0397737730133525,0.9845937083808105
15119529.txt,0.2736954206602769,0.7588046958377801,0.3226837060702875,0.7122660319127192,0.9781936714866978
15139979.txt,0.3397243858597963,0.16676664667066587,0.42180946674655484,1.4456630279775406,0.965630008157753
15180322.txt,0.35958254269449713,0.34790874524714827,0.4240986717267552,0.7387934652364686,0.9727060508353973
15224503.txt,0.3832658569500675,0.07036535859269283,0.44804318488529016,1.4143895118038443,0.9862738564174228
15297298.txt,0.4172461752433936,0.03626220362622036,0.49235048678720444,0.6138196544974964,0.9765565128787326
15306049.txt,0.56,0.08071748878923767,0.6444444444444445,0.59113259299789,0.9914246196403872
15313140.txt,0.42424242424242425,0.2402315484804631,0.4935064935064935,0.6615667221513777,0.9836836454635048
15353911.txt,0.5944700460829493,0.046511627906976744,0.7050691244239631,0.8593409537449103,0.9603479203322804
15363277.txt,0.372615039281706,0.05736782902137233,0.4444444444444444,1.0653287983174027,0.9780663207746352
15425154.txt,0.36353591160220994,0.08859357696567,0.4276243093922652,1.011251025218665,0.9334167754443299
15433732.txt,0.31532846715328466,0.17276720351390923,0.38686131386861317,0.7772780938207272,0.9347661654676421
15564893.txt,0.367816091954023,0.4769452449567723,0.41379310344827586,1.3340179684126658,0.9568306775697735
15603319.txt,0.4464,0.07062600321027288,0.5024,1.2091399124997901,0.9864492070143209
15618327.txt,0.4264264264264264,0.15210843373493976,0.4804804804804805,0.7702579222971069,0.97439382146727
15620421.txt,0.3701968134957826,0.13708920187793427,0.450796626054358,1.0418430320218124,0.9655852593039929
15636923.txt,0.4379310344827586,0.026497695852534562,0.5264367816091954,0.786777167649067,0.9754367144043553
15651486.txt,0.3261608154020385,0.2792281498297389,0.3929784824462061,1.3311556648265594,0.980105022249194
15680735.txt,0.3557504873294347,0.130859375,0.4220272904483431,0.7986011474765891,0.941268889751873
15684810.txt,0.3709677419354839,0.4806138933764136,0.4088709677419355,1.7112729387934242,0.9862659147517049
15717923.txt,0.40745672436750996,0.06809078771695594,0.48468708388814913,1.9464884174604373,0.9370159961910266
15721849.txt,0.357926221335992,0.24575424575424576,0.43968095712861416,0.9876120955847192,0.9628615030724599
15727656.txt,0.42673107890499196,0.15024232633279483,0.4927536231884058,1.134165950448434,0.9537084786467898
15765660.txt,0.413677130044843,0.04157303370786517,0.49551569506726456,0.5419605812397703,0.9711557128352544
15790602.txt,0.3625866050808314,0.05324074074074074,0.4387990762124711,1.02271218774836,0.9793820703470884
15791766.txt,0.43645484949832775,0.050335570469798654,0.5016722408026756,0.9798729439982103,0.9290331689425555
15792052.txt,0.39105339105339104,0.2170767004341534,0.46464646464646464,0.721972960059279,0.952428678548319
15891494.txt,0.4264305177111717,0.06557377049180328,0.510899182561308,0.8414004560561482,0.9738644731067844
15918496.txt,0.4434250764525994,0.18098159509202455,0.5152905198776758,0.5624863342241062,0.9545260214611814
15936656.txt,0.4163568773234201,0.20599250936329588,0.5315985130111525,0.9464362052362235,0.9856752865196419
15941675.txt,0.41784037558685444,0.10047095761381476,0.4679186228482003,1.8776778445367377,0.9858665985093782
15958967.txt,0.41420765027322404,0.087527352297593,0.4672489082969432,1.9893276331672611,0.9883487529342151
16223371.txt,0.42105263157894735,0.2852941176470588,0.5350877192982456,1.7636149516250186,0.9210239164977073
16276121.txt,0.4835390946502058,0.03305785123966942,0.5576131687242798,1.6548234491647948,0.9781668346299914
16407619.txt,0.38461538461538464,0.0633693972179289,0.4699537750385208,0.8526371046609047,0.9789523956808698
16449850.txt,0.29003021148036257,0.603030303030303,0.34894259818731116,0.7712221395653825,0.9832900423610855
16833515.txt,0.3674383868558626,0.1705310396409873,0.4480955937266617,0.6609992889760532,0.9697408904715121
16861758.txt,0.42191780821917807,0.046703296703296704,0.5178082191780822,1.6450952175628968,0.9402883700363797
16887936.txt,0.4578441835645678,0.029946524064171122,0.5346851654215582,1.212652288517498,0.9597057768318005
17043822.txt,0.3689655172413793,0.23732718894009217,0.4241379310344828,0.8519053787360417,0.9559750438129078
17108676.txt,0.31092436974789917,0.4957865168539326,0.3599439775910364,1.4094556446802513,0.9919959762236937
17131084.txt,0.4441176470588235,0.09292035398230089,0.5176470588235295,1.701889131160885,0.9416895446866992
17150707.txt,0.38412698412698415,0.054140127388535034,0.4634920634920635,1.1951290027998374,0.9145305123236843
17163375.txt,0.5305466237942122,0.012944983818770227,0.6720257234726688,0.9794837128778464,0.9895494134536578
17276884.txt,0.39119804400978,0.06862745098039216,0.4718826405867971,0.7083461389568015,0.9647238565815776
17286050.txt,0.5407166123778502,0.13114754098360656,0.6026058631921825,1.6616464975924008,0.9588480519732043
17307206.txt,0.4152542372881356,0.08737864077669903,0.5157384987893463,1.144972628378113,0.9653442869189008
17311685.txt,0.52,0.0846774193548387,0.62,1.1540845337803949,0.9597989187799533
17312146.txt,0.3925549915397631,0.24448217317487267,0.467005076142132,0.9661147870651872,0.9758844818338491
17342969.txt,0.22406363937686444,0.1724709784411277,0.29300629764666886,0.5522979216306224,0.9535271229359931
17378327.txt,0.3817733990147783,0.4306930693069307,0.46551724137931033,0.5179599084766356,0.9603606894119064
17392859.txt,0.3788235294117647,0.07193396226415094,0.47058823529411764,0.5547847863537266,0.9729150467376083
17407184.txt,0.3922480620155039,0.07776049766718507,0.45891472868217054,1.0316242255568857,0.9442486731338957
17410700.txt,0.4323770491803279,0.06172839506172839,0.5184426229508197,0.6114995819948676,0.9628064826513693
17412079.txt,0.3786407766990291,0.0267639902676399,0.46116504854368934,0.9793978917647777,0.960875208674066
17421910.txt,0.5064655172413793,0.032467532467532464,0.5991379310344828,0.6087615023846144,0.9750092954148654
17431847.txt,0.4411764705882353,0.09180327868852459,0.5179738562091504,0.9060377622811281,0.9814351459721716
17432318.txt,0.5,0.05859375,0.5758754863813229,0.6985420232730811,0.9448370398355305
17483843.txt,0.4178743961352657,0.05811138014527845,0.4975845410628019,0.7438735126008917,0.9890648410702263
17488801.txt,0.3896940418679549,0.06462035541195477,0.45410628019323673,0.5820862278318909,0.9795065707042409
17510973.txt,0.4827586206896552,0.04007285974499089,0.5499092558983666,0.8232138511450448,0.9555608738525173
17555081.txt,0.4605263157894737,0.08211143695014662,0.5263157894736842,1.23716555463797,0.9833869245527942
17556527.txt,0.3245454545454545,0.08652094717668488,0.39090909090909093,1.0578880741213061,0.9838027523716998
17562754.txt,0.34323040380047504,0.05476190476190476,0.39429928741092635,1.2212079876893065,0.973032945078672
17571262.txt,0.41455696202531644,0.050793650793650794,0.5079113924050633,0.44052419234002166,0.9845729164087708
17576030.txt,0.3767313019390582,0.2116991643454039,0.4515235457063712,0.704704848005678,0.9781853970497953
17624934.txt,0.4311475409836066,0.046052631578947366,0.5262295081967213,1.9861935633755283,0.9332055943837652
17641670.txt,0.3297062023939064,0.04632152588555858,0.4060968971148612,1.5878087392373554,0.9707175395306458
17655479.txt,0.40268456375838924,0.253028263795424,0.4993288590604027,0.662515989015431,0.9447481473912289
17688766.txt,0.4275491949910555,0.06104129263913824,0.4937388193202147,1.0486432022106718,0.9903387251282035
17694572.txt,0.636734693877551,0.05761316872427984,0.7346938775510204,0.7789216875209111,0.990167367311273
17714174.txt,0.20082449941107186,0.8384433962264151,0.24381625441696114,0.806106024274202,0.9617700839022825
17775916.txt,0.3810082063305979,0.2044653349001175,0.43259085580304807,0.8792682324767417,0.9717852986887211
17812897.txt,0.32046979865771813,0.06050420168067227,0.401006711409396,1.01743988991986,0.9742160564795281
17823436.txt,0.3873239436619718,0.1028225806451613,0.45774647887323944,1.235300502324572,0.9746727896113104
17847636.txt,0.37777777777777777,0.08917197452229299,0.46984126984126984,1.4460599646196408,0.9762804146811448
17855844.txt,0.3884393063583815,0.13093858632676708,0.4705202312138728,1.0161073707604735,0.9640548061151464
17857644.txt,0.39308578745198464,0.07830551989730423,0.4839948783610755,1.0795465003100706,0.9726967154837237
17876954.txt,0.4370860927152318,0.05309734513274336,0.5187637969094923,0.5493034670692124,0.9379218138972671
17880988.txt,0.25481798715203424,0.776824034334764,0.3158458244111349,0.9536459726786,0.9878294399766789
17911230.txt,0.40555555555555556,0.08913649025069638,0.49166666666666664,1.2501109191341468,0.9815102349656806
17926546.txt,0.3849938499384994,0.05425400739827373,0.46002460024600245,1.3871227844266873,0.9830169606636067
17963031.txt,0.3313008130081301,0.22606924643584522,0.3983739837398374,1.1600353360902766,0.9612426008351521
17983957.txt,0.39123630672926446,0.04081632653061224,0.486697965571205,0.9128305520856976,0.987326299540719
18001081.txt,0.2645381984036488,0.8022857142857143,0.3261117445838084,0.5389577835115155,0.9744853034569313
18024825.txt,0.39334341906202724,0.291350531107739,0.44478063540090773,1.4838561358647357,0.9802292128651547
18036030.txt,0.519203413940256,0.017094017094017096,0.625,0.6496771168188072,0.9401768384375173
18067556.txt,0.1950664136622391,0.820493358633776,0.23587409935532802,0.735466997095333,0.94940937462774
18079050.txt,0.3799392097264438,0.053353658536585365,0.46200607902735563,1.3856009570722343,0.9961793250787802
18084150.txt,0.3800277392510402,0.19610570236439498,0.47156726768377255,0.7805999088183526,0.9693674779611275
18129173.txt,0.4541284403669725,0.09969325153374232,0.518348623853211,0.9038784037675444,0.9732940506908736
18132924.txt,0.48711340206185566,0.04780361757105943,0.5644329896907216,0.982111363151639,0.9845866141392204
18155310.txt,0.45454545454545453,0.05236907730673317,0.5422885572139303,1.1345479519514796,0.9756083045409228
18171955.txt,0.38152011922503726,0.04185351270553064,0.481371087928465,0.7857040940811404,0.9195225703410592
18172739.txt,0.4593908629441624,0.07653061224489796,0.5355329949238579,0.9907383022818389,0.9763077678954482
18176523.txt,0.4470198675496689,0.051666666666666666,0.5232558139534884,1.1419836624648383,0.9883967263005122
18187364.txt,0.3281519861830743,0.05363321799307959,0.38860103626943004,0.9426207723011949,0.9863504859785877
18208580.txt,0.3797634691195795,0.3359683794466403,0.4467805519053876,1.003354683443679,0.9557384094527513
18227306.txt,0.4295874822190612,0.09272467902995721,0.5064011379800853,0.9946321223822163,0.9489454561549714
18236085.txt,0.35335195530726254,0.06582633053221289,0.4399441340782123,0.789580745772509,0.9723078381978428
18242317.txt,0.44461778471138846,0.07668231611893583,0.5070202808112324,1.2841029409188627,0.988044062813145
18268860.txt,0.41899441340782123,0.056074766355140186,0.5251396648044693,0.6807853411706112,0.9979644006132695
18278509.txt,0.49829351535836175,0.22336769759450173,0.5494880546075085,0.9819563343647647,0.9742505330468563
18293620.txt,0.31882352941176473,0.3903301886792453,0.3941176470588235,0.749482866698131,0.964129579182546
18297650.txt,0.33232399697199094,0.08794541319181198,0.4140802422407267,0.5820000960023087,0.9517792597327253
18301617.txt,0.363499245852187,0.35098335854765506,0.4042232277526395,1.7437959177958933,0.9576167640151143
18311419.txt,0.45126353790613716,0.030797101449275364,0.5595667870036101,0.573921482549227,0.9638715079651791
18316239.txt,0.4332892998678996,0.0423841059602649,0.523117569352708,0.5228687496909186,0.9699978163470838
18328743.txt,0.4583333333333333,0.13445378151260504,0.5916666666666667,0.863602236871473,0.9292769260752022
18354623.txt,0.41973840665873957,0.03814064362336114,0.4768133174791914,1.0860831382026574,0.9546775829467885
18365443.txt,0.3800243605359318,0.03540903540903541,0.47381242387332523,0.7874701026064527,0.9635448377649309
18365791.txt,0.6122448979591837,0.041237113402061855,0.7193877551020408,0.4852615860619696,0.9840818774562592
18368613.txt,0.4752475247524752,0.059800664451827246,0.5643564356435643,1.0686837823402715,0.9844589055030732
18422164.txt,0.3835946924004825,0.08101571946795647,0.4680337756332931,1.036280684945559,0.9815124786601495
18436190.txt,0.4193061840120664,0.08472012102874432,0.4856711915535445,0.7406405600838831,0.9759602054270937
18442517.txt,0.39268978444236174,0.07511737089201878,0.4564198687910028,0.9456386539498614,0.9655457164883865
18448085.txt,0.4590909090909091,0.0365296803652968,0.5295454545454545,0.9395611313891316,0.9761605058931119
18457785.txt,0.30940343781597573,0.3738601823708207,0.3690596562184024,0.7942424036296006,0.970621926433423
18460045.txt,0.41810344827586204,0.14347826086956522,0.46120689655172414,0.926384371467535,0.9470206688350652
18472240.txt,0.3804878048780488,0.4975369458128079,0.44878048780487806,0.5132027499199894,0.9817886124680024
18480859.txt,0.3029100529100529,0.46153846153846156,0.36507936507936506,0.6531361697352902,0.9233186913030909
18484846.txt,0.38831168831168833,0.18489583333333334,0.4675324675324675,0.7181886800710211,0.965867555139113
18501746.txt,0.44063324538258575,0.05305039787798409,0.525065963060686,0.2889834586938949,0.9380224546283564
18509268.txt,0.3777429467084639,0.040880503144654086,0.45297805642633227,0.800286492934944,0.9732675643672609
18525641.txt,0.37218543046357616,0.057104913678618856,0.45695364238410596,2.001913562005313,0.9723869221588575
18569929.txt,0.441233140655106,0.08123791102514506,0.5067437379576107,1.356049125914985,0.9852772532052303
18589927.txt,0.48621553884711777,0.007556675062972292,0.568922305764411,0.47590678794129476,0.9914426904830479
18635654.txt,0.4132420091324201,0.23623853211009174,0.4931506849315068,1.1423328491847187,0.9717717421024424
18645964.txt,0.39267886855241263,0.19031719532554256,0.47088186356073214,1.0212184734655914,0.9742081307796493
18669563.txt,0.3921232876712329,0.06013745704467354,0.4674657534246575,0.633957910941814,0.9952246486892011
18725071.txt,0.32814710042432815,0.39858156028368796,0.39462517680339465,0.6866050291330793,0.9688158334190555
18731098.txt,0.4422857142857143,0.06872852233676977,0.5074285714285715,1.1726031741734426,0.9596324051556158
18752129.txt,0.3371212121212121,0.06069802731411229,0.421969696969697,0.5512697821381749,0.9592512586338356
18757174.txt,0.5371621621621622,0.061224489795918366,0.6013513513513513,1.2473492712664136,0.9855165252750233
18795567.txt,0.4711388455538221,0.071875,0.5373831775700935,1.0606145428847553,0.9468658049397027
18824120.txt,0.4016806722689076,0.07588532883642496,0.46050420168067224,1.407931586398894,0.9688465214270169
18827609.txt,0.26103286384976526,0.7826904985888994,0.3061032863849765,0.7700798181293516,0.9798264856263973
18856440.txt,0.4312267657992565,0.01303538175046555,0.5111524163568774,1.5372015372127736,0.9811656501130162
18882984.txt,0.34375,0.20887728459530025,0.3997395833333333,1.3140257847062475,0.9912581008235876
18885231.txt,0.5669642857142857,0.07207207207207207,0.6473214285714286,0.9928077826211289,0.9957088238883689
18885767.txt,0.3820078226857888,0.10182767624020887,0.4361979166666667,0.9641081641832684,0.9871129987825081
18900722.txt,0.42857142857142855,0.1077762619372442,0.5047619047619047,0.8771798244627178,0.9420379620165688
18932512.txt,0.36054421768707484,0.08321964529331514,0.4707482993197279,0.5049437335339745,0.9326277613821509
18937778.txt,0.4913657770800628,0.03307086614173228,0.5604395604395604,0.8908383045641372,0.9813896320036052
18975686.txt,0.3155792276964048,0.315086782376502,0.3754993342210386,0.746976466850687,0.9526233882870615
18979238.txt,0.30579399141630903,0.5193548387096775,0.37339055793991416,0.7000413120698703,0.9470745275320256
19007667.txt,0.45555555555555555,0.10112359550561797,0.5666666666666667,1.040132203135736,0.96898624440455
19053815.txt,0.3934782608695652,0.07516339869281045,0.46847826086956523,0.8673960716878906,0.9544352189091907
19063156.txt,0.1459188326493388,0.9407744874715261,0.17569412835685025,0.7214553858756665,0.9716543507739138
19070271.txt,0.36675461741424803,0.1335978835978836,0.43007915567282323,0.7981383757082541,0.9665174100868554
19090468.txt,0.31546134663341646,0.14875,0.37531172069825436,0.9325924796127553,0.9899715884435988
19124258.txt,0.33868378812199035,0.14492753623188406,0.4044943820224719,1.0249981147654208,0.9743537407221261
19147603.txt,0.3964110929853181,0.088379705400982,0.46818923327895595,1.0636071466916002,0.9689477221230529
19149865.txt,0.30500894454382826,0.23118279569892472,0.3756708407871199,0.7609119215827193,0.9522386074583893
19156751.txt,0.40930787589498807,0.21052631578947367,0.4964200477326969,0.7167188970670174,0.9377896512809819
19161572.txt,0.49230769230769234,0.04145077720207254,0.5641025641025641,0.8576453553512404,0.9739242112666366
19164410.txt,0.361731843575419,0.05742296918767507,0.4329608938547486,1.6051853481510592,0.9592613900704976
19176318.txt,0.28552971576227393,0.09184993531694696,0.35400516795865633,0.7283535215062108,0.9823056287107716
19195747.txt,0.333021515434986,0.1077788191190253,0.42095416276894293,0.6049610837830166,0.9764145042796092
19201175.txt,0.2981715893108298,0.8011283497884344,0.340365682137834,1.760086767253575,0.969808455791468
19234823.txt,0.34494015233949943,0.05670665212649945,0.43307943416757344,0.9644597588875251,0.98021389533264
19243556.txt,0.3598901098901099,0.10027472527472528,0.4315068493150685,0.9929241378577168,0.9650795005145675
19268120.txt,0.377,0.08617234468937876,0.457,1.2930922240892178,0.945510462737617
19285236.txt,0.3958333333333333,0.013054830287206266,0.484375,0.6537106749047127,0.9611899651067466
19302310.txt,0.4319880418535127,0.034482758620689655,0.5351270553064275,0.706229351556011,0.9589713131831056
19336728.txt,0.6167400881057269,0.017777777777777778,0.6916299559471366,0.7972529143287012,0.9474066940991405
19362586.txt,0.37551020408163266,0.13096862210095497,0.4598639455782313,0.6335825569386111,0.957407762190559
19364677.txt,0.35723598435462844,0.12941176470588237,0.44328552803129073,0.9982613800107807,0.9795488489297306
19374660.txt,0.395,0.21070234113712374,0.4866666666666667,0.7063137704308156,0.9770617014339685
19396040.txt,0.4187779433681073,0.028400597907324365,0.4977645305514158,0.6608937314032766,0.9534063889942801
19402977.txt,0.47619047619047616,0.05389221556886228,0.5357142857142857,0.802676848711105,0.9954550308924927
19405513.txt,0.4681528662420382,0.04792332268370607,0.5509554140127388,0.5760494896018351,0.9675044878070308
19437318.txt,0.36,0.45226130653266333,0.43,1.3343520197084426,0.8771861741176574
19444529.txt,0.3639896373056995,0.10909090909090909,0.44430051813471505,1.0396641287990216,0.9753732664331808
19446337.txt,0.44551724137931037,0.09681881051175657,0.5213793103448275,1.0427635327519633,0.9823226821451999
19464810.txt,0.42160278745644597,0.23282887077997672,0.5017421602787456,0.7828407093309543,0.9613978483663899
19471144.txt,0.4019715224534502,0.0889132821075741,0.4764512595837897,0.8747028085613223,0.9575365768009806
19473948.txt,0.3640661938534279,0.11966824644549763,0.4491725768321513,0.7608529252587457,0.9596248136563852
19503224.txt,0.3808139534883721,0.0941747572815534,0.45155038759689925,1.9025175372642125,0.9869496174784874
19506295.txt,0.37389100126742714,0.08005082592121983,0.44866920152091255,0.6999085292464094,0.9876438749317126
19508520.txt,0.33044554455445546,0.315136476426799,0.3886138613861386,0.7332994422490343,0.9832546992786618
19532392.txt,0.4368770764119601,0.07333333333333333,0.49335548172757476,0.5901589163056608,0.9847994847517642
19545827.txt,0.338302752293578,0.12528735632183907,0.4059633027522936,1.0715585634482159,0.9837940559970557
19556300.txt,0.28,0.5084087968952135,0.33806451612903227,0.7731462962990239,0.933067204479226
19557384.txt,0.4557165861513688,0.035541195476575124,0.5249597423510467,0.9150320755511688,0.9609043390388531
19558834.txt,0.35960591133004927,0.4135090609555189,0.4351395730706076,0.696950188612234,0.97887386958762
19599699.txt,0.5263157894736842,0.1390728476821192,0.5953947368421053,1.0736815326426137,0.9932062713276093
19616406.txt,0.4366998577524893,0.011412268188302425,0.5391180654338549,0.9480795041539325,0.9814588699864394
19717385.txt,0.45895953757225433,0.09048723897911833,0.5462962962962963,0.9266625731938668,0.9754680266158811
19774173.txt,0.5833333333333334,0.06722689075630252,0.6458333333333334,0.9840445874044531,0.9838450359486474
19786924.txt,0.2651331719128329,0.7293689320388349,0.3196125907990315,1.4117021046163694,0.9662738420753605
19818707.txt,0.3756019261637239,0.07395498392282958,0.4567307692307692,1.1341758554520758,0.9702290467947886
19831366.txt,0.4230769230769231,0.3620689655172414,0.5042735042735043,0.4786019526285168,0.9670886403400332
19850482.txt,0.37010309278350517,0.049586776859504134,0.4329896907216495,1.0417975933590693,0.9886719108828489
