group,file,lexical_density,pattern_regularity,repetition,sentence_evenness,tonal_stability
Human,13727873.txt,0.3167701863354037,0.11264685556323428,0.40924775707384403,1.628676786837561,0.9665107597494924
Human,13764840.txt,0.5255474452554745,0.022058823529411766,0.6204379562043796,1.9200254379430897,0.8653433179643145
Human,13807808.txt,0.4919614147909968,0.08737864077669903,0.5819935691318328,1.0736213832062267,0.9339944825517577
Human,13809698.txt,0.3793103448275862,0.25951557093425603,0.45689655172413796,0.8844399316638227,0.9798975094673508
Human,13812481.txt,0.3412816691505216,0.4947683109118087,0.4247391952309985,2.688710223784947,0.9389810282796097
Human,13836471.txt,0.29797979797979796,0.16554054054054054,0.3451178451178451,1.0311665428973944,0.9941788469938246
Human,13888506.txt,0.5163398692810458,0.045951859956236324,0.5947712418300654,0.8805963310094512,0.9752946055988567
Human,13907230.txt,0.5686274509803921,0.06324110671936758,0.6705882352941176,1.3474055551703081,0.9860570919774765
Human,13909762.txt,0.38827098078867545,0.057750759878419454,0.4752275025278059,1.0228412084067664,0.9787675051001521
Human,13915715.txt,0.49242424242424243,0.1482889733840304,0.5246212121212122,0.7577403545939098,0.9744562067886007
Human,13982572.txt,0.4802065404475043,0.027633851468048358,0.5645438898450946,1.258199957073161,0.9410301156971064
Human,13998435.txt,0.3517647058823529,0.37028301886792453,0.40352941176470586,0.7963077176669933,0.9788759237257474
Human,14062078.txt,0.38269030239833157,0.05329153605015674,0.46715328467153283,1.0058495788283572,0.9785037710017761
Human,14070138.txt,0.33120340788072417,0.28068303094983993,0.4036208732694356,1.0619399326234806,0.9275638619976354
Human,14128006.txt,0.4107424960505529,0.06497622820919176,0.47235387045813587,1.033793313462962,0.9610151696501437
Human,14241621.txt,0.3691931540342298,0.09681372549019608,0.44987775061124696,0.6023558740810442,0.9598811498724816
Human,14248724.txt,0.43373493975903615,0.07272727272727272,0.5421686746987951,0.857901365857895,0.9601980504524055
Human,14256329.txt,0.3604135893648449,0.07566765578635015,0.44822485207100593,1.0303624974298027,0.964317090029773
Human,14267489.txt,0.4499411071849234,0.03778040141676505,0.5335689045936396,1.0148248347076463,0.9703368473501898
Human,14278888.txt,0.4471428571428571,0.09742120343839542,0.5128571428571429,0.7898722190639317,0.9810284515311105
Human,14364597.txt,0.3910149750415973,0.22370617696160267,0.46256239600665555,0.670570734074715,0.9780069375185876
Human,14381464.txt,0.5304347826086957,0.05309734513274336,0.7391304347826086,0.7275304578557179,0.9431213964903309
Human,14391434.txt,0.4135514018691589,0.04918032786885246,0.4941588785046729,0.9698076181019976,0.9762585941666143
Human,14408510.txt,0.41734860883797054,0.0755336617405583,0.5008183306055647,0.7048422428767583,0.9775950678167646
Human,14445309.txt,0.4042207792207792,0.11074918566775244,0.4512987012987013,1.2093120761075131,0.9981287246010898
Human,14449423.txt,0.37098445595854923,0.08307372793354102,0.45181347150259066,0.8322743761132686,0.9469237623606857
Human,14517953.txt,0.4642313546423135,0.08854961832061069,0.5205479452054794,0.8926574784215027,0.9326317413127185
Human,14528265.txt,0.4934210526315789,0.1456953642384106,0.5657894736842105,1.5345781880419609,0.9830706998042992
Human,14536764.txt,0.4414814814814815,0.06240713224368499,0.5348148148148149,0.6175122442042039,0.9812701734983699
Human,14554542.txt,0.2680546519193234,0.14332247557003258,0.3240078074170462,1.4473518931690645,0.9919178706894776
Human,14589288.txt,0.47058823529411764,0.07407407407407407,0.5828220858895705,0.8134127226954865,0.989383638051343
Human,14667957.txt,0.31666666666666665,0.1440501043841336,0.3927083333333333,1.0112493072920783,0.9812344997268576
Human,14708590.txt,0.38439306358381503,0.11014492753623188,0.4682080924855491,0.9134501255837116,0.9739930749762316
Human,14726000.txt,0.3803680981595092,0.26615384615384613,0.4677914110429448,0.7872725242996613,0.9943463267996587
Human,14743911.txt,0.26040268456375837,0.6123822341857336,0.3087248322147651,0.6302931002871739,0.997097175518751
Human,14771530.txt,0.5047923322683706,0.07717041800643087,0.6198083067092651,1.0626614417610816,0.9532687143004731
Human,14825300.txt,0.37527593818984545,0.1006637168141593,0.47019867549668876,1.1659884151531354,0.98064679916084
Human,14874322.txt,0.20402298850574713,0.8818443804034583,0.23994252873563218,0.2518023250512007,0.9781021405142001
Human,14886205.txt,0.4544138929088278,0.09869375907111756,0.5296671490593343,1.0400013596988045,0.9829691256392333
Human,14910300.txt,0.41029641185647425,0.11737089201877934,0.46957878315132606,0.9665343263760418,0.9568481793772123
Human,14937492.txt,0.39241917502787066,0.09273743016759776,0.4760312151616499,0.869075357420748,0.9827169913065643
Human,14945250.txt,0.3349236641221374,0.06500956022944551,0.42366412213740456,0.5291995166726314,0.9597740909733601
Human,14990354.txt,0.45563139931740615,0.03595890410958904,0.5358361774744027,1.0397737730133525,0.9845937083808105
Human,15119529.txt,0.2736954206602769,0.7588046958377801,0.3226837060702875,0.7122660319127192,0.9781936714866978
Human,15139979.txt,0.3397243858597963,0.16676664667066587,0.42180946674655484,1.4456630279775406,0.965630008157753
Human,15180322.txt,0.35958254269449713,0.34790874524714827,0.4240986717267552,0.7387934652364686,0.9727060508353973
Human,15224503.txt,0.3832658569500675,0.07036535859269283,0.44804318488529016,1.4143895118038443,0.9862738564174228
Human,15297298.txt,0.4172461752433936,0.03626220362622036,0.49235048678720444,0.6138196544974964,0.9765565128787326
Human,15306049.txt,0.56,0.08071748878923767,0.6444444444444445,0.59113259299789,0.9914246196403872
Human,15313140.txt,0.42424242424242425,0.2402315484804631,0.4935064935064935,0.6615667221513777,0.9836836454635048
Human,15353911.txt,0.5944700460829493,0.046511627906976744,0.7050691244239631,0.8593409537449103,0.9603479203322804
Human,15354126.txt,0.4373134328358209,0.041916167664670656,0.5567164179104478,0.8702735209345078,0.972288229117476
Human,15363277.txt,0.372615039281706,0.05736782902137233,0.4444444444444444,1.0653287983174027,0.9780663207746352
Human,15425154.txt,0.36353591160220994,0.08859357696567,0.4276243093922652,1.011251025218665,0.9334167754443299
Human,15433732.txt,0.31532846715328466,0.17276720351390923,0.38686131386861317,0.7772780938207272,0.9347661654676421
Human,15564893.txt,0.367816091954023,0.4769452449567723,0.41379310344827586,1.3340179684126658,0.9568306775697735
Human,15603319.txt,0.4464,0.07062600321027288,0.5024,1.2091399124997901,0.9864492070143209
Human,15618327.txt,0.4264264264264264,0.15210843373493976,0.4804804804804805,0.7702579222971069,0.97439382146727
Human,15620421.txt,0.3701968134957826,0.13708920187793427,0.450796626054358,1.0418430320218124,0.9655852593039929
Human,15636923.txt,0.4379310344827586,0.026497695852534562,0.5264367816091954,0.786777167649067,0.9754367144043553
Human,15651486.txt,0.3261608154020385,0.2792281498297389,0.3929784824462061,1.3311556648265594,0.980105022249194
Human,15680735.txt,0.3557504873294347,0.130859375,0.4220272904483431,0.7986011474765891,0.941268889751873
Human,15684810.txt,0.3709677419354839,0.4806138933764136,0.4088709677419355,1.7112729387934242,0.9862659147517049
Human,15699744.txt,0.42357512953367876,0.11298701298701298,0.49740932642487046,0.7282620601294291,0.9737179728359612
Human,15717923.txt,0.40745672436750996,0.06809078771695594,0.48468708388814913,1.9464884174604373,0.9370159961910266
Human,15721849.txt,0.357926221335992,0.24575424575424576,0.43968095712861416,0.9876120955847192,0.9628615030724599
Human,15727656.txt,0.42673107890499196,0.15024232633279483,0.4927536231884058,1.134165950448434,0.9537084786467898
Human,15746146.txt,0.3811659192825112,0.08545727136431784,0.4648729446935725,0.7366556836283102,0.9346445558141186
Human,15765660.txt,0.413677130044843,0.04157303370786517,0.49551569506726456,0.5419605812397703,0.9711557128352544
Human,15790602.txt,0.3625866050808314,0.05324074074074074,0.4387990762124711,1.02271218774836,0.9793820703470884
Human,15791766.txt,0.43645484949832775,0.050335570469798654,0.5016722408026756,0.9798729439982103,0.9290331689425555
Human,15792052.txt,0.39105339105339104,0.2170767004341534,0.46464646464646464,0.721972960059279,0.952428678548319
Human,15802627.txt,0.34171322160148976,0.18470149253731344,0.40502793296089384,1.0637259039948561,0.9900943949007059
Human,15811992.txt,0.2956204379562044,0.07769652650822668,0.3658759124087591,0.6808148512956635,0.9514289873963595
Human,15821633.txt,0.42550655542312277,0.04898446833930705,0.5172824791418356,0.812402010880508,0.9592227223273913
Human,15891494.txt,0.4264305177111717,0.06557377049180328,0.510899182561308,0.8414004560561482,0.9738644731067844
Human,15899269.txt,0.4040114613180516,0.29394812680115273,0.4699140401146132,0.5931268732619733,0.9558897462402839
Human,15906625.txt,0.30404463040446306,0.45454545454545453,0.3598326359832636,0.8358244629879906,0.9934861254117938
Human,15917885.txt,0.43034825870646765,0.0725,0.5149253731343284,1.0272052792910444,0.9828200433674573
Human,15918496.txt,0.4434250764525994,0.18098159509202455,0.5152905198776758,0.5624863342241062,0.9545260214611814
Human,15936656.txt,0.4163568773234201,0.20599250936329588,0.5315985130111525,0.9464362052362235,0.9856752865196419
Human,15941675.txt,0.41784037558685444,0.10047095761381476,0.4679186228482003,1.8776778445367377,0.9858665985093782
Human,15958967.txt,0.41420765027322404,0.087527352297593,0.4672489082969432,1.9893276331672611,0.9883487529342151
Human,15973307.txt,0.5058479532163743,0.03529411764705882,0.5906432748538012,0.6390517945052078,0.9693851972844449
Human,16203589.txt,0.43777292576419213,0.036105032822757115,0.5218340611353712,0.7001532879927391,0.9504260854825625
Human,16223371.txt,0.42105263157894735,0.2852941176470588,0.5350877192982456,1.7636149516250186,0.9210239164977073
Human,16248476.txt,0.5125,0.23109243697478993,0.5875,0.4646601886422926,0.9709628720879561
Human,16270906.txt,0.28792987188132163,0.24915597569209993,0.3668240053944707,0.9325653815161236,0.940740133837143
Human,16276121.txt,0.4835390946502058,0.03305785123966942,0.5576131687242798,1.6548234491647948,0.9781668346299914
Human,16300459.txt,0.4762684124386252,0.0755336617405583,0.5613747954173486,1.5821016718614116,0.9454289010368533
Human,16332348.txt,0.3804755944931164,0.12343358395989974,0.45118898623279097,1.1227299006824374,0.9609571346826945
Human,16378091.txt,0.49415204678362573,0.03823529411764706,0.5935672514619883,0.42973504259354006,0.9618475776882985
Human,16407619.txt,0.38461538461538464,0.0633693972179289,0.4699537750385208,0.8526371046609047,0.9789523956808698
Human,16449850.txt,0.29003021148036257,0.603030303030303,0.34894259818731116,0.7712221395653825,0.9832900423610855
Human,16605352.txt,0.46077210460772106,0.0599250936329588,0.5354919053549191,1.0123231294960189,0.9591577374880362
Human,16702198.txt,0.36721311475409835,0.16104461371055495,0.44299674267100975,0.9845718642600386,0.977343975370644
Human,16833515.txt,0.3674383868558626,0.1705310396409873,0.4480955937266617,0.6609992889760532,0.9697408904715121
Human,16861758.txt,0.42191780821917807,0.046703296703296704,0.5178082191780822,1.6450952175628968,0.9402883700363797
Human,16877897.txt,0.3790720631786772,0.17804154302670624,0.4383020730503455,0.6553131459475797,0.9637019859128412
Human,16887936.txt,0.4578441835645678,0.029946524064171122,0.5346851654215582,1.212652288517498,0.9597057768318005
Human,16893572.txt,0.3652694610778443,0.11884753901560624,0.4275449101796407,0.883815701772954,0.9648466986093857
Human,16985289.txt,0.4020926756352765,0.09745127436281859,0.47234678624813153,0.7499036432619526,0.9796534048009571
Human,17021141.txt,0.3480392156862745,0.11425061425061425,0.40931372549019607,3.246251991577868,0.9447504896167745
Human,17043822.txt,0.3689655172413793,0.23732718894009217,0.4241379310344828,0.8519053787360417,0.9559750438129078
Human,17095812.txt,0.3419354838709677,0.2683189655172414,0.4096774193548387,0.6333582824862328,0.9550867883238121
Human,17103000.txt,0.34714285714285714,0.07449856733524356,0.43,0.8868902763278544,0.9782705410968638
Human,17108676.txt,0.31092436974789917,0.4957865168539326,0.3599439775910364,1.4094556446802513,0.9919959762236937
Human,17111768.txt,0.3777292576419214,0.05102040816326531,0.4519650655021834,1.142649261226847,0.9850096915405623
Human,17115815.txt,0.48868778280542985,0.045454545454545456,0.5588235294117647,1.7114385769729048,0.9802293813577858
Human,17131084.txt,0.4441176470588235,0.09292035398230089,0.5176470588235295,1.701889131160885,0.9416895446866992
Human,17132168.txt,0.3388822829964328,0.18831942789034564,0.43757431629013077,1.1458011656974096,0.9632967800383856
Human,17150707.txt,0.38412698412698415,0.054140127388535034,0.4634920634920635,1.1951290027998374,0.9145305123236843
Human,17152392.txt,0.36319612590799033,0.032766990291262135,0.4661016949152542,0.6987614974196439,0.9572489452475803
Human,17163375.txt,0.5305466237942122,0.012944983818770227,0.6720257234726688,0.9794837128778464,0.9895494134536578
Human,17254634.txt,0.39208173690932313,0.07426376440460948,0.4725415070242657,1.2596206695265781,0.9607619243857413
Human,17274759.txt,0.434640522875817,0.06721311475409836,0.5032679738562091,1.0860023411819872,0.9868690969947568
Human,17276884.txt,0.39119804400978,0.06862745098039216,0.4718826405867971,0.7083461389568015,0.9647238565815776
Human,17286050.txt,0.5407166123778502,0.13114754098360656,0.6026058631921825,1.6616464975924008,0.9588480519732043
Human,17306905.txt,0.1822947000582411,0.8421665695981363,0.21756835369400815,1.6675756343069668,0.9888945464983848
Human,17307206.txt,0.4152542372881356,0.08737864077669903,0.5157384987893463,1.144972628378113,0.9653442869189008
Human,17311685.txt,0.52,0.0846774193548387,0.62,1.1540845337803949,0.9597989187799533
Human,17312146.txt,0.3925549915397631,0.24448217317487267,0.467005076142132,0.9661147870651872,0.9758844818338491
Human,17325147.txt,0.4182692307692308,0.38102893890675243,0.47275641025641024,1.5110511119624521,0.9832508621818566
Human,17342969.txt,0.22406363937686444,0.1724709784411277,0.29300629764666886,0.5522979216306224,0.9535271229359931
Human,17378327.txt,0.3817733990147783,0.4306930693069307,0.46551724137931033,0.5179599084766356,0.9603606894119064
Human,17392859.txt,0.3788235294117647,0.07193396226415094,0.47058823529411764,0.5547847863537266,0.9729150467376083
Human,17396388.txt,0.45064377682403434,0.043041606886657105,0.542203147353362,0.5911202867795688,0.9504703376205447
Human,17407184.txt,0.3922480620155039,0.07776049766718507,0.45891472868217054,1.0316242255568857,0.9442486731338957
Human,17410700.txt,0.4323770491803279,0.06172839506172839,0.5184426229508197,0.6114995819948676,0.9628064826513693
Human,17412079.txt,0.3786407766990291,0.0267639902676399,0.46116504854368934,0.9793978917647777,0.960875208674066
Human,17421910.txt,0.5064655172413793,0.032467532467532464,0.5991379310344828,0.6087615023846144,0.9750092954148654
Human,17422560.txt,0.38156028368794326,0.2361308677098151,0.47375886524822697,0.9908472370843708,0.9695624339594497
Human,17431847.txt,0.4411764705882353,0.09180327868852459,0.5179738562091504,0.9060377622811281,0.9814351459721716
Human,17432318.txt,0.5,0.05859375,0.5758754863813229,0.6985420232730811,0.9448370398355305
Human,17481570.txt,0.4217252396166134,0.18006430868167203,0.4984025559105431,0.6064782736518075,0.9599416092612679
Human,17483843.txt,0.4178743961352657,0.05811138014527845,0.4975845410628019,0.7438735126008917,0.9890648410702263
Human,17488801.txt,0.3896940418679549,0.06462035541195477,0.45410628019323673,0.5820862278318909,0.9795065707042409
Human,17499196.txt,0.262987012987013,0.403470715835141,0.31926406926406925,1.0383156826500302,0.9771544296348709
Human,17509935.txt,0.3850415512465374,0.07242339832869081,0.5401662049861495,0.7130063328313658,0.9333100448989271
Human,17510973.txt,0.4827586206896552,0.04007285974499089,0.5499092558983666,0.8232138511450448,0.9555608738525173
Human,17539842.txt,0.3503184713375796,0.3670212765957447,0.4182590233545648,0.6678310434951145,0.9725280896009172
Human,17545780.txt,0.4140845070422535,0.06638418079096045,0.5056338028169014,1.4958761491586678,0.9701474270447868
Human,17555081.txt,0.4605263157894737,0.08211143695014662,0.5263157894736842,1.23716555463797,0.9833869245527942
Human,17556527.txt,0.3245454545454545,0.08652094717668488,0.39090909090909093,1.0578880741213061,0.9838027523716998
Human,17562754.txt,0.34323040380047504,0.05476190476190476,0.39429928741092635,1.2212079876893065,0.973032945078672
Human,17570634.txt,0.38089005235602097,0.08136482939632546,0.450261780104712,0.9655088381319774,0.9806185475339328
Human,17571262.txt,0.41455696202531644,0.050793650793650794,0.5079113924050633,0.44052419234002166,0.9845729164087708
Human,17576030.txt,0.3767313019390582,0.2116991643454039,0.4515235457063712,0.704704848005678,0.9781853970497953
Human,17584743.txt,0.4069264069264069,0.01881331403762663,0.4790764790764791,0.8110319098999477,0.9820458578589173
Human,17597372.txt,0.47126436781609193,0.04046242774566474,0.5862068965517241,0.7491572752551873,0.9685352788808131
