group,file,entropy,perplexity,rolling_entropy,sentence_entropy_variance
Human,12059610.txt,7.757050715282937,216.32411875130313,0.022652106245261747,0.6409950215713545
Human,12065211.txt,7.855769723589598,231.64467747886098,0.02634879741677062,1.1060261196803731
Human,12071138.txt,7.663219752088702,202.70245505921673,0.023492269362215528,0.466773956216442
Human,12082377.txt,7.267636450135561,154.0907500275644,0.011092431822934729,0.4836094643574901
Human,12085736.txt,7.6941312831392015,207.09246943509885,0.018711023436189272,0.35112014880077685
Human,12144825.txt,7.633031229415676,198.50495773205742,0.023281614386095807,4.032403872734001
Human,12155206.txt,7.673329629066354,204.12790810871707,0.05168397187684062,0.781459955278873
Human,12191094.txt,7.707250964363925,208.98433057248428,0.026420181413296412,0.6861607526614882
Human,12212468.txt,7.754402229966727,215.927357366032,0.02578991061168155,1.1869688788950608
Human,12254068.txt,7.827187825211672,227.1006185410959,0.025193861059790174,0.5665784589676782
Human,12351749.txt,7.280763904388641,155.49925998197511,0.033290926220119886,0.8543631262191047
Human,12545844.txt,7.121437620184841,139.24074424277023,0.01345729631070386,0.6093820384441943
Human,12547982.txt,7.526063720190385,184.31934950949758,0.023395570251341393,1.62097749101185
Human,12587973.txt,7.744321017368443,214.42376741650543,0.013067080344532786,0.5573849617356538
Human,12613221.txt,7.162322162077883,143.24313237449238,0.018256581809263667,1.3146275378138828
Human,12632728.txt,0,1,0,0
Human,12674256.txt,7.975362799800205,251.66535247765398,0.018306720610969104,6.604920251076332
Human,12674307.txt,7.255787374217395,152.83036199990778,0.010579872493080152,4.626309817194942
Human,12693146.txt,7.741706554814035,214.03553897101924,0.01585441655413909,0.8732071766540823
Human,12695537.txt,7.957323349187364,248.53812251485368,0.03050085076569713,0.7082522005062437
Human,12696104.txt,5.439548526341971,43.39775555961958,0.043250839807321695,1.5001659772024125
Human,12717345.txt,7.515831882717138,183.01675006597458,0.012295888490963587,1.0608839605433034
Human,12780508.txt,7.903165350220225,239.38108500642687,0.015798286977394663,0.5838436444931674
Human,12786012.txt,7.562048469954333,188.97459276465307,0.021307807036485424,0.5231232673250544
Human,12791244.txt,7.585259684577089,192.0395545669801,0.023408686147388277,0.608162198487847
Human,12802330.txt,7.697508811905383,207.57786666364362,0.021300112228559685,0.5155416112390038
Human,12839152.txt,7.722388537135252,211.18865672551624,0.02314446907398287,0.36608376054439806
Human,12920612.txt,7.818738688300171,225.77449182470417,0.019610785334232463,1.9770356326442164
Human,12938200.txt,7.794282387185482,221.97946135326947,0.028288767303532,1.2611982682919207
Human,12955994.txt,7.967075044484457,250.2237717207596,0.02448584484893024,0.5215687022620801
Human,13014900.txt,8.499557720511495,361.92770067233107,0.021575038591790902,1.1594498217085842
Human,13037145.txt,7.055317259497149,133.00321041331034,0.02367095189551412,1.0850766517244852
Human,13087952.txt,7.508111770149143,182.04001122447343,0.010554333444580441,0.739469589908209
Human,13115648.txt,7.780952528947065,219.93791621641572,0.01960271868348375,0.5590251394260559
Human,13129275.txt,7.531288716922001,184.98810766448457,0.017572160020749635,2.076834395992008
Human,13264796.txt,8.256736383904542,305.8618548049478,0.02565710219033095,3.5319192183641785
Human,13294301.txt,7.250914555065188,152.31503586264336,0.009161474439273993,0.3189026672820585
Human,13296856.txt,7.385017285827245,167.15205548819873,0.01845178368934451,4.456785191007378
Human,13313917.txt,7.82643192826722,226.98166083003224,0.009478326801183719,0.6476507707054893
Human,13342150.txt,7.955451698359061,248.2158957403183,0.01811992249522969,0.48805203225002713
Human,13348915.txt,7.391272519586878,167.87836640736458,0.022286792715193838,0.4490605587180635
Human,13385306.txt,7.442853869037676,173.98919066034554,0.0226708435601238,1.0927998131128638
Human,13386301.txt,7.646100195865594,200.31132735965343,0.016692096630302706,5.013586906875344
Human,13393401.txt,7.64093758711615,199.59580474484392,0.02093610052902697,0.8888084969835478
Human,13405229.txt,7.797897892010799,222.5364566154925,0.024650435585660026,0.8159498345324935
Human,13518263.txt,6.893439953219141,118.8864062548475,0.021782024869489467,0.3145337633052215
Human,13520837.txt,7.935415747109523,244.79253396888302,0.019453814466378526,1.3992954144709209
Human,13565152.txt,8.28300313216018,311.4816000510915,0.031126959982754936,0.6354685691559735
Human,13569152.txt,7.746796811080872,214.79205369332496,0.045854445731062246,1.4187871898047903
Human,13727873.txt,8.327720633018597,321.2874088678987,0.016283666207445344,0.5397850275050077
Human,13764840.txt,6.938977408168605,122.69880671448146,0.013548262205123422,3.372141580030138
Human,13807808.txt,7.019137933320917,129.7092838847632,0.05576340220106988,3.32137928438608
Human,13809698.txt,7.459735013927027,176.03701626786167,0.022662053445877878,0.7190646858415367
Human,13812481.txt,7.39957646232372,168.84743609398888,0.019152163610244362,0.8056625294503243
Human,13836471.txt,7.011392876502147,129.01481002219742,0.03282583055934688,1.1033665694601344
Human,13888506.txt,7.556562236955987,188.25733108564978,0.008002982916310401,1.3435981925612137
Human,13907230.txt,7.0627649335856075,133.69159274903032,0.010234582745454631,2.9505156309928373
Human,13909762.txt,8.140868598011199,282.25759629384015,0.045684290184263135,0.657983166459065
Human,13915715.txt,7.59692017882683,193.59799200095074,0.06827656485561583,0.7085737350407246
Human,13982572.txt,7.848744252495448,230.51938289528889,0.012895294450362882,0.926101756718816
Human,13998435.txt,7.643006177663503,199.8821980072359,0.04863756838096076,0.6905970460129058
Human,14062078.txt,7.979641234539092,252.41279522075024,0.0325328913950811,1.1736680635136252
Human,14070138.txt,7.809470547106232,224.328723424022,0.014170727436931646,0.7099422858892477
Human,14128006.txt,7.494311725264809,180.30701604138983,0.02015297879901938,5.497669004012135
Human,14241621.txt,7.657254956056675,201.8661156045699,0.015472271108146437,0.5679562100215054
Human,14248724.txt,6.8997000593893105,119.40339601312277,0.01274808250584648,0.9259124828543289
Human,14256329.txt,7.548447974026744,187.2014726626238,0.029230139241730565,1.1739231530111347
Human,14267489.txt,8.148114175910964,283.6787307014475,0.03975112686825577,1.9701473644130962
Human,14278888.txt,7.825547056624024,226.84248515748493,0.030924407135959415,0.7152177100683382
Human,14364597.txt,7.390630253627194,167.80364613722276,0.042515656479737686,0.541535141832847
Human,14381464.txt,6.213931872830543,74.23007250156132,0.007869619582527,1.3090511220242838
Human,14391434.txt,7.987263333165619,253.74988058973975,0.02732102896430471,1.2434372009497834
Human,14408510.txt,7.733756024097581,212.8592572537492,0.015941434734253267,0.4782820715626983
Human,14445309.txt,7.40962935064176,170.02809589946855,0.03230287679908034,12.082265426081216
Human,14449423.txt,7.979258114029655,252.3457736557509,0.02597635452450873,0.8557322218941756
Human,14517953.txt,7.832871999598034,227.99715303965868,0.03491708025587225,0.6775788166404741
Human,14528265.txt,7.012259462498672,129.09232883909067,0.11110689843854563,0.8381117267613352
Human,14536764.txt,7.816101322579975,225.3621344282581,0.013085986250345589,0.8799127462392199
Human,14554542.txt,7.904838696504782,239.6588982876865,0.04520046063898469,1.9041047955171948
Human,14589288.txt,7.15215867758997,142.23756067934227,0.020119748612220774,1.0008786282933075
Human,14667957.txt,7.730405036295917,212.36541690112932,0.052276645538574806,0.48515197493843143
Human,14708590.txt,7.637371772111819,199.10308600567836,0.030504982990813775,1.1942017549766841
Human,14726000.txt,7.736257414391174,213.22863949737732,0.023222097143631458,1.516925828636552
Human,14743911.txt,7.318353212668287,159.60402367638594,0.04338240382546398,0.4082607272714062
Human,14771530.txt,7.096931158527165,136.8954948137863,0.015477100542409602,1.0740628019858491
Human,14825300.txt,7.875026762507463,234.75738985329872,0.016071940214679826,1.9662876910076643
Human,14874322.txt,6.763481178276538,108.64524153735974,0.031997412925544866,0.1004833761641595
Human,14886205.txt,8.003910314340144,256.6948095688344,0.02192928693057314,1.0103592794801814
Human,14910300.txt,7.677638176365755,204.73843862097976,0.06002740146200451,1.0980974699004986
Human,14937492.txt,7.863332275243504,232.86213807961525,0.0193451908326516,1.3898458791989434
Human,14945250.txt,7.877768987943583,235.20403302572254,0.027560000127521616,1.1320834603033643
Human,14990354.txt,7.717608880025102,210.4901451956407,0.017778861106719317,1.901883342891499
Human,15119529.txt,7.5495919449306745,187.34997110446366,0.010314018136443847,0.8771405026690252
Human,15139979.txt,8.505070171307336,363.31324996664097,0.11535158253378056,0.5720765943550339
Human,15180322.txt,7.900533558123975,238.9447994791866,0.019787680559038116,0.5159818643380083
Human,15224503.txt,7.707347587135627,208.99832751632482,0.027201655424993417,1.8001093279615175
Human,15297298.txt,7.932644029589451,244.32268802960542,0.009907202329966043,1.5265798924470941
Human,15306049.txt,6.772950067748468,109.36066175220617,0.011536458522790454,0.6552952138013538
Human,15313140.txt,7.80674242896762,223.90492146383318,0.020102858745153197,0.32221318124790665
Human,15353911.txt,6.990894322687713,127.19466260377683,0.00240397256535539,1.197357883479527
Human,15354126.txt,7.82881574202644,227.3570203212496,0.02416797301589235,1.1695497706120248
Human,15363277.txt,7.802082380809511,223.18285315068402,0.015169544330244776,1.8030921079567614
Human,15425154.txt,7.8358720305990035,228.47175798102262,0.011703943375206175,1.4906455821534264
Human,15433732.txt,7.239687714650978,151.1343426261836,0.03210924083013149,1.1289758142146262
Human,15564893.txt,7.454172211367808,175.35955247452773,0.040405604196679365,1.735572802007927
Human,15603319.txt,7.629042532582374,197.95689833707195,0.03743645200140698,1.4313488573100062
Human,15618327.txt,7.675679687964738,204.46069051679473,0.03716074489293283,0.6149775022612162
Human,15620421.txt,8.01516645956211,258.7054182623303,0.028354247036675034,0.4848275802579142
Human,15636923.txt,8.035944540519624,262.4583233922726,0.012614913413746586,0.530021061028885
Human,15651486.txt,7.776522929996926,219.2636623831514,0.041875677070260874,2.191765799689873
Human,15680735.txt,7.8693756837313,233.83963688004948,0.027063166540476795,1.4529656274958815
Human,15684810.txt,8.42132295872291,342.8236809962417,0.06505692638191442,2.153567164987436
Human,15699744.txt,7.955839844650032,248.28268535146222,0.016975922873167158,1.0737982232868248
Human,15717923.txt,7.823544931303966,226.52789886107345,0.022141258779908957,3.045361847646047
Human,15721849.txt,7.974919659877997,251.5880625199362,0.04948627001452489,1.355309255896892
Human,15727656.txt,7.633257235733098,198.5360570894749,0.03029725757273854,1.2648332189545068
Human,15746146.txt,7.4828883555702985,178.88496866522564,0.02239144206300789,0.7560426226890589
Human,15765660.txt,7.9713474371310244,250.9658819260331,0.020760649481876035,0.47737114410041315
Human,15790602.txt,7.790005609077496,221.3223916960643,0.013385013110583745,1.0866530760819553
Human,15791766.txt,7.738432174801493,213.55030892817635,0.04093597378063336,0.672072480853359
Human,15792052.txt,7.600608127456156,194.0935179276112,0.025472533302251726,0.8596368269514869
Human,15802627.txt,7.934181728783698,244.58323865085245,0.038506047217299166,0.7839255121166983
Human,15811992.txt,7.601399202572243,194.19997469891536,0.09424961284654103,1.2508833264233659
Human,15821633.txt,7.997242937514795,255.51123835015665,0.02208596928196302,0.7064312816686568
Human,15891494.txt,7.780612793717423,219.88612990039465,0.02544097482835705,1.1269300477669066
Human,15899269.txt,6.889635517754024,118.57331179490798,0.033598705852831874,0.25669142387951177
Human,15906625.txt,7.358518129035876,164.10986207363206,0.022544107810679788,0.3939112859641856
Human,15917885.txt,7.162022003357186,143.21333314337346,0.013237213015574003,3.267749559026581
Human,15918496.txt,7.688938065614458,206.34834621086068,0.011089654777373488,0.6952298871816868
Human,15936656.txt,6.586880844517119,96.12773558681653,0.06502676712826246,0.9041044066463331
Human,15941675.txt,7.585523561707745,192.0746829065368,0.039844043057836454,1.850591082346398
Human,15958967.txt,7.935706219149425,244.84182542919496,0.022681398110200045,3.003418741652994
Human,15973307.txt,7.143452696010505,141.3818089630478,0.014855721146719444,1.0379911161846875
Human,16203589.txt,8.093860123545294,273.2087963033649,0.020970348291749402,1.39030369174965
Human,16223371.txt,7.108446120504288,137.99250700113348,0.010225229069083012,1.1175546982383897
Human,16248476.txt,6.779026387964904,109.82223660685945,0.044651630836211424,0.331932443126606
Human,16270906.txt,8.156724103663574,285.37677224412295,0.02698311100236892,0.3654679626642491
Human,16276121.txt,7.532471298683634,185.13980517583747,0.011760673300326218,2.6887067613093283
Human,16300459.txt,7.801297325074273,223.06143919193067,0.009016599489482666,5.725158017902148
Human,16332348.txt,8.54512408043619,373.5413335415923,0.0252205427993975,0.504366566032593
Human,16378091.txt,7.291347382831925,156.6441826744919,0.008341370442779253,0.3110787342407369
Human,16407619.txt,7.564316871072713,189.27195800737888,0.014053343161689004,2.174020096668441
Human,16449850.txt,7.263796765571388,153.6811879134865,0.011041605650773176,1.153802925956265
Human,16605352.txt,8.059957011192651,266.86328277934086,0.02187186054847913,1.7427753859285953
Human,16702198.txt,7.98060677202007,252.5817814442561,0.025482040594140963,0.8126658960812188
Human,16833515.txt,8.305936456435642,316.472527442872,0.012469433804342723,0.3784223590100124
Human,16861758.txt,7.795476759563672,222.16330887870123,0.0574654798185155,2.147152448812528
Human,16877897.txt,8.025600969615134,260.58332726644585,0.046834639941635434,0.8125912336684815
Human,16887936.txt,8.15654750599813,285.34184193248166,0.016998799560182704,0.6724077701456292
Human,16893572.txt,7.850896058543175,230.86346330957994,0.014250829310225999,1.5912000604331173
Human,16985289.txt,7.51894791412874,183.41246935577814,0.013934964112239254,0.5616086207435836
Human,17021141.txt,7.598035536690006,193.74772186553244,0.053138942392911885,4.43825274245464
Human,17043822.txt,7.694618744277003,207.16245414036973,0.029378649432011995,0.43741541445113347
Human,17095812.txt,7.772589177252823,218.6666171578187,0.01794860335458936,0.3491653670560919
Human,17103000.txt,7.519375334163515,183.46681609966936,0.013005736379339584,0.46147491203216806
Human,17108676.txt,7.374946022306555,165.9892524765813,0.05369194879243429,2.1960564134433125
Human,17111768.txt,8.385510859558348,334.4185024114509,0.031320951428681874,1.7410607497066466
Human,17115815.txt,7.358368513416576,164.0928438370453,0.031219335967974632,6.9730373293312145
Human,17131084.txt,7.8122293188661285,224.75810303715673,0.02134334882909765,8.509867685173147
Human,17132168.txt,7.770067400204549,218.28472993753664,0.014066416318828757,1.6532221429760265
Human,17150707.txt,7.461813749282508,176.29084546788062,0.025522635039822404,1.5622669730489518
Human,17152392.txt,7.8855134035737935,236.47000779482352,0.008559660247828354,1.3705497018599861
Human,17163375.txt,7.34941816524425,163.0779781538764,0.007893915356130017,1.5792462444381399
Human,17254634.txt,7.817271205117953,225.54495487407956,0.018292994512045493,0.9105081147364664
Human,17274759.txt,7.573975062294001,190.54329899654115,0.01754490193487314,0.7153186790385058
Human,17276884.txt,7.845299949921621,229.96969535940758,0.021723658119244694,0.8192996549931888
Human,17286050.txt,7.0058128376317335,128.51677183501405,0.019804849593028764,2.7374657253753956
Human,17306905.txt,7.688106005207111,206.22937111068643,0.02507072880371606,1.0579347397377623
Human,17307206.txt,8.040905016503686,263.3622975234593,0.018138378222030616,1.2041340060921517
Human,17311685.txt,6.994323835066943,127.4973839310167,0.021991332431715842,1.1171689350785903
Human,17312146.txt,7.469164315787591,177.1913437178663,0.03552472061162855,0.5018155703232728
Human,17325147.txt,7.770836471717259,218.40112412788656,0.0475025258140502,2.9234962147566974
Human,17342969.txt,8.463603199437921,353.0192877886561,0.030655360385582274,0.9265082284272227
Human,17378327.txt,7.0145407867535825,129.29662317847007,0.03447522566931808,0.5212833858809934
Human,17392859.txt,7.8092908360122175,224.30078137919412,0.01967694533063394,1.0013997875682898
Human,17396388.txt,7.76161542512401,217.0096556243497,0.008127529381702822,0.3123724533286655
Human,17407184.txt,7.4280053636970615,172.20764292860227,0.06590579313989947,1.1800462008442067
Human,17410700.txt,7.257198212509171,152.97989075268964,0.01326310710993902,0.451221102009385
Human,17412079.txt,7.813460353285559,224.94996828421586,0.025154798860764632,0.9209908165284708
Human,17421910.txt,7.5398887950325175,186.09413726570966,0.01861749664704411,0.49043656879844233
Human,17422560.txt,7.755466060459863,216.08663899830466,0.0355306586333014,0.9362356196672176
Human,17431847.txt,7.748498318074954,215.04552776291766,0.032866818567798134,0.9482614133733859
Human,17432318.txt,7.822687153847767,226.39325310048906,0.013430697131159795,1.6039251332107918
Human,17481570.txt,6.748568596010973,107.52800176039973,0.019476044127083855,0.5079730267721225
Human,17483843.txt,8.063869717597864,267.5880200574381,0.030816271831895694,1.054335575374063
Human,17488801.txt,7.364213451609001,164.75899850222046,0.01854673455577868,0.5999368243012048
Human,17499196.txt,7.2212735880075085,149.21756781380907,0.03934579300382492,1.2604770795666675
Human,17509935.txt,7.04163396962513,131.74770034481094,0.025568688754076273,0.41738442112458624
Human,17510973.txt,7.695787746029894,207.33038388781165,0.015668284533821446,1.8144195156090657
Human,17539842.txt,7.676770120053021,204.61528644245598,0.02388953139604275,0.6171869586035743
Human,17545780.txt,7.7634862929977375,217.29125342616507,0.025475917086251645,1.2827869016197226
Human,17555081.txt,7.869953764262016,233.9333540023595,0.02600382422322447,2.8067309739297954
Human,17556527.txt,7.896449800235822,238.2693878899326,0.022262032613546236,1.0506263965541056
Human,17562754.txt,7.379942315264396,166.56509742259175,0.026831308880396802,2.826283295614957
Human,17570634.txt,7.713569229438182,209.90158194091205,0.015848776102088773,0.5754198413562276
Human,17571262.txt,7.626041761717393,197.54558067999608,0.00902905850252248,0.3522176214690863
Human,17576030.txt,6.736290430176639,106.61675962384284,0.02800520028911258,0.727684057033378
Human,17584743.txt,7.679716467472025,205.0335894984092,0.018071886096421415,0.6649075372649385
Human,17597372.txt,7.258765690084549,153.14619260793376,0.00987076580411372,0.5174386263587494
Human,17602815.txt,7.735443778240154,213.1084189295407,0.029439232873149423,2.4859458698104357
Human,17624934.txt,7.690166045322813,206.52405864152664,0.019043285546480115,1.4209421156781212
Human,17640785.txt,8.071241794171403,268.95887671435815,0.026000473748075403,3.4735678627195354
Human,17641670.txt,8.580251148596608,382.7480317545908,0.03959742365117678,0.7194171234969939
Human,17655479.txt,7.80741316878193,224.00904385837964,0.014913605401400576,0.36218984490477474
Human,17658471.txt,7.82348343904233,226.51824372567077,0.011019737313126136,0.6661647896080944
Human,17659053.txt,8.101431627556352,274.64641071906743,0.01809977501406694,0.6257528969895809
Human,17660419.txt,6.48451870706313,89.54361805106744,0.022963960894659144,1.8424918892660436
Human,17681064.txt,7.612504959173925,195.7006800680707,0.022793233677529286,2.5868018132552804
Human,17686472.txt,7.418512903862127,171.07829261316562,0.029914611045423884,1.655799874308354
Human,17688766.txt,7.55361246403788,187.87280834141112,0.03262183236169003,1.307840255919706
Human,17694454.txt,8.336810181287053,323.31803653433843,0.04744046715229284,0.6824498168080991
Human,17694572.txt,7.233727737334959,150.51127315558693,0.01732285573291619,1.1050976406563064
Human,17704246.txt,8.757362827590912,432.7418466465187,0.04080104036115862,0.3928568326795212
Human,17714174.txt,7.79379343797657,221.90424220525992,0.02776345255154417,0.3632702922527898
Human,17730889.txt,7.826651755585529,227.01624927044193,0.049476830047892155,0.9992259665476011
Human,17775916.txt,7.955451982984861,248.21594471023414,0.03365448178185375,1.1211160807580896
Human,17781039.txt,8.100474708795451,274.4643021275849,0.020483738504737024,0.6935098411073287
Human,17812897.txt,8.049979691362688,265.0240897662317,0.02361858018387941,1.2165351712662753
Human,17818707.txt,7.719151523727425,210.71533829125664,0.029665781492431584,0.6934762408662304
Human,17823436.txt,8.295410359038272,314.17190427741644,0.020546364434414408,1.7201906833443048
Human,17847636.txt,7.650354279959048,200.90285834867657,0.026944346709174314,0.885996697157695
Human,17855844.txt,7.953853156215913,247.94101864099054,0.02909218718708625,1.922510333842333
Human,17857644.txt,7.7900054444967815,221.32236644790427,0.033298303225993385,1.478027769422039
Human,17864043.txt,8.078594099316494,270.33305147911744,0.02185224307284265,0.7314432558231115
Human,17876954.txt,7.99080539586073,254.37364529067716,0.010574909449365292,0.22680827487323926
Human,17880988.txt,7.6013457829346125,194.1927840592303,0.014835290001061496,0.47185298694195105
Human,17911230.txt,7.765551599888403,217.6025420123101,0.02378419568513131,0.8891580826836064
Human,17915015.txt,7.7507691890121855,215.3842862411906,0.05314698218242415,1.3227779623137073
Human,17926546.txt,7.881417079449639,235.7995376754682,0.019014140605189744,0.853934014627719
Human,17960690.txt,7.67840228964557,204.84690561662444,0.10978297070354538,3.7826556953143085
Human,17963031.txt,7.810308338620821,224.45903182322465,0.031042953429378933,0.8562124127937522
Human,17983430.txt,7.900516422584635,238.94196144094587,0.03957873528928835,0.6708331621570279
Human,17983957.txt,7.601893784123662,194.2665613214281,0.014072959887479876,0.5724279812613937
Human,17987433.txt,7.886447192919405,236.6231133674082,0.021365030346820805,0.8998099482162384
Human,18001081.txt,7.442383109204954,173.9324262312483,0.019871328243210615,0.23943071014377446
Human,18024825.txt,7.565617784926729,189.44270619255667,0.03975196856559777,3.3107009869723436
Human,18029935.txt,7.360791321577995,164.3686467512179,0.040793331331851854,1.131998129642676
Human,18036030.txt,8.151749522528657,284.3944543230464,0.023340873454920787,0.39758913616044644
Human,18062906.txt,7.935588018791396,244.82176630020942,0.02689309047671621,0.8764072207515649
Human,18067556.txt,8.47647171348531,356.1822255088556,0.02546840545177578,0.4800660142768661
Human,18072085.txt,8.033472308659741,262.0089545513323,0.03220424428024285,3.084254451893429
Human,18079050.txt,7.496477660377207,180.57791639722876,0.037223273907941654,4.61749826489763
Human,18084150.txt,7.754999572917895,216.01677986166428,0.021353945132414492,0.8466131800369486
Human,18090899.txt,7.1876237361922675,145.7774476643148,0.017977485133986913,1.591946277820852
Human,18106533.txt,7.7021501651362,208.24674927754995,0.022286742293668328,0.3251478161784755
Human,18129173.txt,7.754960195669433,216.0108839307238,0.030611374287690077,1.839750428836883
Human,18132924.txt,8.216764339314517,297.5038110397732,0.034402780228199245,1.381924698922736
Human,18133495.txt,7.979254828526779,252.3451989800242,0.021070094913732493,0.4025015329062834
Human,18155310.txt,8.241117795654123,302.5684596383476,0.015331912013159353,0.7365025691593406
Human,18159866.txt,7.9482132258494165,246.97363449289304,0.030036163523457844,0.6089185679920187
Human,18171955.txt,7.623207544174259,197.157877432314,0.01719199407883207,0.5567944604818175
Human,18172739.txt,7.223397327400583,149.43738737399215,0.029010050374484526,1.1096189044478166
Human,18176523.txt,7.698140932006913,207.6688373043659,0.015296715666920362,1.1950671368053742
Human,18187364.txt,7.841158697484507,229.31051447626976,0.0224333632208056,0.5367319634645176
Human,18198627.txt,8.108033871223428,275.9061627091261,0.02456166652742841,0.546337801869247
Human,18208580.txt,7.77268398530092,218.6809875103701,0.011199322456234173,0.970101484079959
Human,18227306.txt,7.752148165542046,215.59025621992146,0.02745227008196646,0.4847927933838893
Human,18236085.txt,7.502972931851217,181.392743392197,0.034638689930744856,0.5549991520948951
Human,18242317.txt,7.665730879520979,203.05558231494172,0.04056778938805966,1.522889834347657
Human,18264694.txt,8.00731902287715,257.30202888632704,0.04523475312732945,5.532421874532761
Human,18268860.txt,7.55853687534005,188.51517814325697,0.023055780034659624,1.1504522714316487
